id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,max_shap_value
a39885b50d4b7aadcd51bb4a80e3748b,Why is it necessary for someone to be going to bed?,pregnancy,feeling refreshed,mowing lawn,might dream,good sleep,1,It is only necessary for someone to need to go to bed in order to feel refreshed.,Going to bed is necessary for feeling refreshed because sleep is essential for physical and mental recovery.,
61475f5c607a3f5e8992a35b82587bfa,"He is at a field hospital, where is he likely to be?",most cities,local town,military base,detroit,urban area,2,Military base is where he is likely to be .,"A field hospital is often set up in a military base during times of conflict, hence the correct choice.",
ba3940f733a1c3211c87c29470593c0d,Where is gruber exacavation from?,quarry,park,egypt,work area,montana,4,its an excavating contractor located in Montanna,"Gruber Excavation is likely from Montana because the question implies a specific location, and Montana is the only specific location among the choices.",
70bb8bcf5b397f7ce181ce0300f4fb80,Where would people go after they pick some food to buy in a store?,apartment,bus depot,neighbor's house,restroom,end of line,4,the only place that might have,"After picking food to buy in a store, people would typically go to the end of the line to pay for their items.",
77a4a131e9083f6a4c70e8f88df54056,What is a good result of losing weight?,increased energy,healthier,loose skin,beauty,death,1,you want to improve your health,"Losing weight generally results in a healthier body, as it can reduce the risk of many health problems.",
5ba1e858513d536f944c029b3048a65a,If there is nothing left after paying bills you are what?,broke,headaches,grief,worries,empty,0,If not have no money left after paying your bills then you are considered broke,"The term ""broke"" is often used to describe a situation where a person has no money left, which is the case when all money has been used to pay bills.",
6aa0891568bb8f9f23622a85e45c1a9c,What will a unscrupulous real estate agent to make a listing seem more attractive?,lie,exaggerate,charming,deceive,hire a band,0,Lie is the most immoral thing the agent can do. The others are are not unscrupulous.,"The question implies a negative action by an unscrupulous real estate agent. Among the choices, ""lie"" is the most fitting as it involves dishonesty to make a listing seem more attractive.",
2a5061a514936468e0ff292292c8d63c,How can students be social when completing assignments?,arm wrestle,study philosophy,study together,further education,read books,2,the best wa for students to be social is to study in groups.,"The phrase ""be social"" implies interaction with others. Among the choices, ""study together"" is the most fitting as it involves interaction with other students while completing assignments.",
018873ed27a2a692fe55a4f6ed6b9a6e,In what region is a centavo uses?,colon,austral,cordoba,indian,mexican peso,1,Austral is the only region among the answers,"The centavo is a monetary unit used in many Spanish-speaking countries. Among the choices, ""austral"" is the correct one as it is a former monetary unit of Argentina where centavo was used.",
4d5b1643b0b8d7187c2c27995a8dd126,"The bald eagle made a nest in a tree surrounded by others, it made it's home in a vast what?",u.s,forrest,grand canyon,park,canada,1,Forrest is the best place for a eagle to make nest because of its ambiance and suitability.,"The question describes a nest in a tree surrounded by other trees, which is a characteristic of a forest. Therefore, ""forest"" is the correct choice.",
47d4c118be7bff416136235a830937b6,Two bookends were on the shelf.  They supported a line of what?,librarian,pair,school library,library book,bookshelf,3,"shelves hold books, not libraries or pairs","Bookends are used to support books. Therefore, the correct choice is ""library book"" as it is the only choice that directly relates to what bookends support.",
cdf77538bf20fc83e4302723317ff266,"When taking a long walk, where would you store your clothing?",suitcase,department store,purse,mall,backpack,4,Backpacks carry items of importance,"When taking a long walk, one would need a portable storage for their clothing. Among the choices, ""backpack"" is the most fitting as it is portable and can be used to store clothing.",
46340199803da408b033a8a6e5ad6ffa,What does a person receive in jail from loved ones?,cross street,receive letters,give gifts,feel embarrassed,watching movie,1,is the best option in all,"In jail, a person can receive letters from their loved ones. Therefore, ""receive letters"" is the correct choice as it is the only choice that directly relates to what a person can receive in jail from loved ones.",
44607acd228b846431fe21add697d4c8,"Someone left their shopping bag behind when they grabbed a bit to eat, where is the bag likely?",atlantis,retail store,closet,grocery store,restaurant,4,Restaurant is the place where they can eat so the bag would be there,"The question implies that the person left their shopping bag behind in the place where they went to eat, which is a restaurant.",
fa9631806c7884bf5efb178aaa08e366,What happens while someone is going somewhere?,being there,movement,having to travel,get excited,walk,2,"going indicates a state in between two places, which requires traveling.","The question is asking about the process of going somewhere, which involves the act of traveling.",
e40ed157aeb8ca4a8dea6ca33e88fb4e,John never felt himself losing consciousness.   The next thing he knew a year had passed.  He had been what?,falling down,coma,dreaming,death,forgetfulness,1,He wasn't dead but he wasn't aware and a substantial amount of time had past so he must have been in a coma.,"The question describes a situation where John loses consciousness for a year, which is indicative of a coma.",
33a60a5e83b185bbc83a9a2d49776615,"The apple tree was located outside the car factory, it was one of many where?",maine,india,oregon,washington state,detroit,4,Detroit is an auto manufaturing city.,"The question mentions a car factory, which is a hint towards Detroit, a city known for its automobile industry.",
311e343ebc62c13735781744eb2b7b77,Sam and June bought loose corn because it was less expensive than what other variety?,footloose,bound,packaged,cobbed,compact,2,Packaged vegetables are more expensive than the loose variety,"The question is comparing the cost of loose corn to another variety. The most logical comparison would be with packaged corn, which is typically more expensive.",
60e69d0b233bba425d98593ee228a35d,Where might someone drive through rows of apple tree?,countryside,mountains,front yard,wisconsin,washington state,0,A countryside is the only place where you will most likely find the rows of apple tree while driving.,"Driving through rows of apple trees is typically associated with rural or countryside areas, where large orchards are common.",
76a0940b200de1960ec49bd98b1a99d2,What does the policeman gain from discovering the truth in a crime?,enlightenment,confusion,liberating,peace of mind,increased knowledge,4,THE POLICMAN IN DISCOVERING FOR INCREASED KNOWLEDGE.,A policeman investigating a crime would gain increased knowledge about the case and the circumstances surrounding it upon discovering the truth.,
4f4e470423b82ca3ce4ee4549805ce39,"When Bill goes out the door and look up, what does he find outside?",nature,sun,rain,sky,ground,3,The sun isn't always out and the ground is looking down,"When one goes out the door and looks up, they would typically see the sky.",
b9ea9449d5a8213b6f7bc2ff8b62b580,What makes a person feel good?,able to read,acknowledgment,complemented,understand themselves,solve problems,2,Hearing nice things about yourself makes you feel good,"The correct choice is 'complemented' because receiving compliments often makes a person feel good. The other options may also make a person feel good, but they are not as universally applicable.",
7bb68647a5c16aadb3245ec2b245f584,"The human had lustful needs to fulfill, where did he go as a result?",space shuttle,anywhere on earth,strip club,church,international space station,2,"lustful implies sexual need, the strip club is about sexual viewing",The correct choice is 'strip club' because it is a place where lustful needs are often fulfilled. The other options are not typically associated with fulfilling lustful needs.,
313b72ce5b14f3d0b86b91c7bc6497be,The person gave a good hands on what to show how to do the work?,demonstration,garage,building,barn,synagogue,0,"Demonstration is the only thing that shows something, and not is something",The correct choice is 'demonstration' because it is a way to show how to do something. The other options are places and do not directly relate to showing how to do work.,
daf313b39a95084a099ea8706f803061,"If a cottage is above the cloud line, where is it?",village,rural area,mountains,fairy story,valley,2,Mountains are the only location a building can reside on if it is above the cloud line.,The correct choice is 'mountains' because they are often above the cloud line. The other options are not typically above the cloud line.,
87eb7284a309e9fa32c724e64528d21d,It is usually difficult to forgive your spouse if they have what with someone else?,sex,butterflies,flood of relief,nice to,happiness,0,an affair is a difficult thing to forgive,The correct choice is 'sex' because it is often difficult to forgive a spouse for having sex with someone else. The other options are not typically associated with difficulty in forgiveness.,
702b018fe8af71e91f119a841b4bead8,Where do you keep a chess board?,house,basement,toy store,cabinet,retirement community,3,games are often put in cabinets,The correct choice is 'cabinet' because it is a common place to store a chess board. The other options are not typically places where a chess board is stored.,
d468583ef9728e72ac82ed974a797d31,Where would a box office be selling tickets for something that is happening outside?,movie theater,theater district,ballpark,theatre,street,2,ticket sales for ballpark,The correct choice is 'ballpark' because it is a place where tickets are often sold for events happening outside. The other options are not typically associated with selling tickets for outdoor events.,
d8fe67b7a6748971af7b1eb2b7b9b9f9,"He was stabbing to death his wife when he was caught, at trial he still denied the what?",bleeding,imprisonment,mess,killing,give up,3,because seeing the question is the answer that best matches the question,The correct choice is 'killing' because it is what the man would be denying at trial. The other options do not directly relate to what he would be denying at trial.,
e4e75b4db04649655944f498d692a8b0,"A wife asks a husband to stop being married to her, what is he likely to feel even with friends?",happiness,pleasure,happy,grief,isolation,3,"Since it was the wife that asked for the divorce, and he still has friends (no isolation) then he will likely feel grief.",The correct choice is 'grief' because the question implies a negative emotional response to the wife's request for the husband to stop being married to her. The other options do not reflect the likely emotional response to such a situation.,
6e6b928322bf7ba9781b4e81355a65f6,When you hair grows too long and heavy you can cut it to make it more what?,very thin,more manageable,smooth,lightweight,long or short,3,"If you cut long hair, it will end up being more lightweight than before.","The correct choice is 'lightweight' because cutting long and heavy hair would make it lighter. The other options do not directly relate to the effect of cutting long, heavy hair.",
694f6e5e996e51164d416565a182d648,"The sloppy dad saw the random stuff in the kitchen, and didn't know where to put it, where did he decide to place it?",anything,cupboard,michigan,table,cabinet,4,"In the kitchen, cabinets hold most things",The correct choice is 'cabinet' because it is a common place to store items in a kitchen. The other options are not typical places to store kitchen items.,
6fddafe7df1d1738a7aebb7b090fce2c,"John had his appointment book with him when he got a medical checkup but he lost it somewhere.  He doesn't want to bother looking for it, so where would he go to get a new one?",his house,pocket,office supply store,doctor's office,handbag,2,an arrangement to meet someone at a particular time and place,The correct choice is 'office supply store' because it is a place where one can buy a new appointment book. The other options are not places where one would typically go to buy an appointment book.,
e57a917452efa64d0b48ad6101bba1a0,The bulky man enjoyed to eat hamburger or anything else high in what?,protein,crack,cook one,satisfy hunger,good to eat,0,Protein is one of three macronutrients your body needs to be healthy,The correct choice is 'protein' because hamburgers and other similar foods are typically high in protein. The other options do not directly relate to the nutritional content of a hamburger.,
640fa2a025a73dc0087c55a397b339d9,What is a characteristic of thin glass?,break easily,shattering,melt,bend,hold water,0,Thin glass breaks easily,The correct choice is 'break easily' because thin glass is typically fragile and prone to breaking. The other options do not directly relate to the characteristics of thin glass.,
2cb775325df20ac6292b7ba5e2bbae02,He fantasied about getting a what while driving to work and the pros and cons of the extra responsibilities and benefits?,new car,promotion,boredom,impatience,pressure,1,Impatience and pressure would not provide benefits in this situation,The correct choice is 'promotion' because the question implies that the person is thinking about a change in their work situation that would come with extra responsibilities and benefits. The other options do not directly relate to this scenario.,
a6ebe4be54502111b09be98021e7c68c,"Wrestling is a contest where two people try to pin each other to the ground.  If you are about to be pinned, what should you try to do?",get free,bruises,complain about your leprosy,erections,competition,0,"If you are about to pinned, you will lose. Getting free ensures the match goes on.","The correct choice is 'get free' because in wrestling, the goal when being pinned is to escape or get free. The other options do not directly relate to the actions one should take when being pinned in a wrestling match.",
a5f8b8661e1e250f928d96d26ab129d5,"If people are told something controversial, what do they do next?",hope for peace,believe in god,start fighting,form opinions,worship idols,3,Controversy is an opinion of course,"The correct choice is 'form opinions' because when people hear something controversial, they usually form their own opinions about it rather than starting a fight or believing in god.",
4530ffea6c78ac223c269b3d209e225e,Where is the best way to store personal knowledge?,university,encyclopedia,book,safe,head,4,personal knowledge is not in a book/encyclopedia,"The correct choice is 'head' because personal knowledge is best stored in one's own mind. While universities, encyclopedias, and books can store knowledge, they are external sources and not personal.",
31b7eb91c8e4c9bfa936ce979f5a4ca8,James was an American horse. He thought his home was too hot.  Where might he have lived?,arizona,farm yard,south,michigan,western movie,0,"Arizona is a very hot state in the US, and James lives in America","The correct choice is 'arizona' because Arizona is known for its hot climate. The other options like farm yard, south, Michigan, and western movie are not necessarily associated with a hot climate.",
66f10fa8ef8528be1e1657203fb22cd7,"What would release energy, but not mainly in your muscles?",vent,think,shouting,work off,exercise,1,This is the only kind of energy that would be released without actively moving your muscles.,"The correct choice is 'think' because thinking releases energy in the brain, not in the muscles. The other options like vent, shouting, work off, and exercise are physical activities that release energy in the muscles.",
3bb5a9f0b42fd342310ac0e30034f42b,"No matter the background of the person, they should all be given what in applying for the job?",critical thinking,congratulated,equal opportunity,compliments,raffle tickets,2,Equal opportunity is the only possible answer to give someone in applying for a job,"The correct choice is 'equal opportunity' because regardless of a person's background, everyone should be given an equal opportunity when applying for a job. The other options like critical thinking, congratulated, compliments, and raffle tickets are not relevant to the question.",
07509edade87f1084984607ae7de0323,"A sloth climbs slow, but it can eventually reach all the way up where?",forest canopy,universe,tropical rainforest,large trees,nature preserve,0,"The sloth is a mammal that lives in the trees of South America. They have a slow and peculiar way of moving about. In fact, they are the slowest land mammals and travel very sluggishly on the ground (0.025 m/s–0.050 m/s)","The correct choice is 'forest canopy' because sloths are known to climb trees and can eventually reach the forest canopy. While they do live in large trees in tropical rainforests and nature preserves, the question specifically asks about the highest point they can reach.",
d0a2bbf4010dd0d25ac99235b252ea85,Sometimes it seems like government wants to control anything and what?,washington d.c,everything,all of us,country,capitol building,1,everything makes it a common phrase.,"The correct choice is 'everything' because the phrase ""anything and everything"" is commonly used to express the idea of control over all aspects. The other options like Washington D.C., all of us, country, and capitol building are not as comprehensive as 'everything'.",
27bf78cb721ff2b662f81882045a992f,"We do not have rest, so how are we feeling?",exhausted,lonely,worked all day,were very tired,feel better,3,Due to lack of rest we feel tired.,"The correct choice is 'were very tired' because the question implies a state of fatigue due to lack of rest. While 'exhausted' also implies fatigue, 'were very tired' is a more direct answer to the question. The other options like lonely, worked all day, and feel better do not directly answer the question.",
17ed234e4b66aea7b7e04660ba8d5bd2,"The car had its turn signal one, where was it stopped?",neighbor's house,in phoenix,repair shop,sidewalk,street corner,4,Vehicles will only turn on a turn signal when approaching roads that fork off the one they're at on corners.,"The car with its turn signal on is likely to be stopped at a place where it needs to make a turn. Among the given options, 'street corner' is the most likely place for a car to stop and make a turn.",
262bc8e98700d30e2b87e6016c1a988c,"He could make even the average story dramatic, he had a knack for being what?",uncommon,hyperbolic,special,small,simple,1,"Being uncommon or special aren't likely to mean you can make boring stories dramatic, but being hyperbolic does.","The question describes a person who can make even an average story dramatic, which means he tends to exaggerate things. The term 'hyperbolic' best describes this trait as it means 'exaggerated'.",
25fc767f5afe6aef29de4a523ba53225,What is a well known way for couples  of celebrating a marriage?,eat cake,getting drunk,having sex,cleaning rooms,drink too much,2,For a couple having sex is a well known way to celebrating.,"The question is about a well-known way for couples to celebrate a marriage. Among the given options, 'having sex' is the most intimate and common way for couples to celebrate their marriage.",
1cbebb3a6f82d2a4bee418b36662faf4,Where would someone bring you a cup?,apartment,closet,restaurant,table,party,2,Restaurant is the place where someone bring you a cup.,"The question is about a place where someone would bring you a cup. Among the given options, 'restaurant' is the most likely place where someone would bring you a cup, probably of coffee or tea.",
ae2a4940a111f5a3a6f9ef9dbae76c01,If there is a grocery store nearby it is in your what?,neck of the woods,town,shopping center,neighborhood,street,3,Grocery store are likely to have in someone neighborhood.,"The question is about the location of a nearby grocery store. Among the given options, 'neighborhood' is the most appropriate as it refers to the immediate vicinity of your residence.",
52a8debb7db31494ecfd9b6f61823166,Where would you go if you wanted to buy an apple and some ice cream?,refrigerator,horses mouth,grocery store,desert,greengrocer,2,A grocery store is where you can buy apples and ice cream,"The question is about a place where you can buy an apple and some ice cream. Among the given options, 'grocery store' is the most appropriate as it is a place where you can buy both fruits and ice cream.",
f08d8e05b6d7e204d12dee71d6ae2322,Why might someone decide on going to bed?,drowsiness,rest,making love,pregnancy,sleeping in,0,Usually you go to bed when you are feeling tired.,"The question is about a reason why someone might decide to go to bed. Among the given options, 'drowsiness' is the most likely reason as it is a state of feeling sleepy and tired.",
560324bdbb05118cca84fb1fa0625aaf,If someone brings candy to a group of children what will happen?,listen to music,spring into action,wave goodbye,play chess,experience fear,1,Kids get excited about candy,"The question is about what would happen if someone brings candy to a group of children. Among the given options, 'spring into action' is the most likely reaction as children would likely rush to get the candy.",
866deeda79fe257ffcfc08c674962894,"A snake is not something you want to come across on a plane, but it's most likely to happen while out in mother what?",nature,pet shop,georgia,tropical forest,france,0,House is the only place that is not likely to sell a lantern.,"The correct choice is 'nature' because the phrase ""out in mother nature"" is a common expression referring to being outdoors, where one is more likely to encounter a snake.",
2b39c7bcf268ad06ce3dd6a7e9ab6df3,What city is known for amazing pizzerias?,chicago,buffalo,food court,little italy,capital cities,0,"known for amazing pizzerias Now famous pizza bakers are getting in the act, opening satellite","The correct choice is 'chicago' because Chicago is famous for its unique style of pizza, making it a city known for amazing pizzerias.",
32ebaeba50acf33832c13ad6e62d34ab,What might help if my dog wants a drink but his bowl is empty?,empty bottle,can,cabinet,cup,backpack,3,A dog could drink from a cup if his bowl is empty.,"The correct choice is 'cup' because if a dog's bowl is empty and it needs a drink, a cup could be used to provide water.",
531378098d8a83a42bd27103895b117c,Billy bought some silk clothing for his wife.  What might he have gotten?,nightgown,expensive clothing,chinatown,garments,sexy,0,A nightgown is the only thing specific and likely to be silk.,"The correct choice is 'nightgown' because it is a type of clothing that can be made from silk, fitting the context of the question.",
dba5b709730a216f6b1be8ea703a8471,A wooden rod was used to wind up his freestanding what?,broom closet,old houses,carpentry shop,old clock,put a bar,3,Old Clock is the only item that requires winding,"The correct choice is 'old clock' because freestanding clocks often have a mechanism that needs to be wound up with a key or rod, and these clocks are often made of wood.",
95cd0a0f295b8b7516fd1b5cff66bb0d,Why would a person take drugs?,compliments,more leisure time,not feel pain,make money,successful in life,2,A person will take drugs so they do not feel pain.,The correct choice is 'not feel pain' because one common reason people take drugs is for pain relief.,
2ea46ac956027cc73a78eaeebf97bda5,"After getting drunk people couldn't understand him, it was because of his what?",lower standards,slurred speech,death,hangover,falling down,1,People who are drunk have difficulty speaking.,"The correct choice is 'slurred speech' because when people are drunk, their speech often becomes slurred and difficult to understand.",
42a92eb7df701cd4db00c63da85e3b6e,"The person saw the tomatoes were dying, what did he do next?",feel stupid,eat fruit,thank god,water garden,run,3,The person would water the garden to prevent other tomatoes from dying.,"The correct choice is 'water garden' because if someone notices that their tomatoes are dying, a logical next step would be to water them, as lack of water could be the cause.",
99157c10b3022657740d4732f661e6f2,What is the best way to learn new things from someoen else?,go to school,be tutored,study,fun,ask questions,4,"The other two options are from facts and disciplines, not personal lives of someone else.",The best way to learn new things from someone else is by asking questions. This allows for direct communication and clarification of any misunderstandings.,
8294f10ffeecbcff3daa787fcc5da712,Too much jogging for elderly people can lead to what?,exhaustion,shortness of breath,heart attacks,blisters,diabetes,2,"Elderly people can have heart attacks when they strain their body too hard. While jogging can likely lead to shortness of breath and blisters, heart attacks are the most dangerous.","Too much jogging, especially for elderly people, can put a strain on the heart and potentially lead to heart attacks. This is due to the increased demand for oxygen and nutrients by the heart during strenuous activities.",
6a289509293322afa3bb01f6a4984d28,"If you don't have anything designed to hold a dollar bill, where would you likely carry it?",wallet,billfold,purse,pocket,bank,3,"The other options are designed to hold a dollar bill, unlike the pocket where it was just a general storage area","If you don't have a wallet, billfold, or purse, the most likely place to carry a dollar bill would be in your pocket. This is a common and convenient place to carry small items.",
c0f93e16084e3dd1c6b1f6a41bbf843d,How may one feel after playing games for a long time?,fatigue,happiness,bournout,learning,losing,0,"after doing any activity for a long time, it is likely a person will feel tired.",Playing games for a long time can lead to physical and mental fatigue. This is due to the prolonged focus and energy required to play games.,
953e3e00838879112c6541113ff89b3e,"He was serious and pragmatic, so why did he drive his car?",transportation,car crash,death,sleepy,stress,0,"People drive cars to get around. A pragmatic and serious person probably would not get stressed and want to just drive around, and death just doesn't make sense.","A serious and pragmatic person would likely use their car for its intended purpose, which is transportation. This choice reflects practicality and efficiency.",
91399d3ab4ee56c16467e3a9da48e94b,Where is a student likely to keep their notebook?,backpack,bookstore,pocket,office,classroom,0,"It's more common for students to leave their notebooks in a backpack instead of a classroom, or even a bookstore.",A student is likely to keep their notebook in their backpack. This is a common place for students to store their school materials for easy transport.,
9e86013c66fbd60d84a69b45289290b0,Where could you find a library that only friends can visit?,college,hotel,school,house,downtown,3,The other options are public,"A library that only friends can visit would likely be located in a house. This is because a private library would be in a private location, such as a person's home.",
1ed45a6ac520f3a86510ef48038ce512,Lily bought some new clothing at the mall. She put it in her car and took it somewhere. Where might she take it?,closet,yard sale,drawer,trunk,house,4,LILY BOUGHT SOME NEW CLOTHING AT THE MALL SO TAKE IN HER HOUSE,"After buying new clothing, Lily would likely take it to her house. This is the most logical place to bring new purchases before deciding where to store them.",
59af9c9716c0087742ce088daaa40454,If you are going to watch your favorite team play a sport what is the most likely thing someone will tell you when you let them know?,win game,good luck!,entertain yourself,have fun,enjoy yourself,3,to have fun is the most likely thing you will heard from soomeone when you are about to do somethign you like.,The correct choice is 'have fun' because it is a common phrase people use to wish someone a good time when they are going to watch a sport or any other entertainment event.,
be4b5c106fca18a95513dd360d60948b,What draws ground water away from your and your neighbor's yard?,house next door,next house,suburbs,ditch,trees,3,In order to drain water away their needs to be a proper incline and path for travel.,"The correct choice is 'ditch' because a ditch is a narrow channel dug in the ground, typically used for drainage alongside a road or the edge of a field. It can draw ground water away from yards.",
dbc2e80aa9d9721e4a5d994555480118,What does every person have that makes them feel?,mother and father,emotions,heart,name,mouth,2,the process of aging in humans,"The correct choice is 'heart' because it is often associated with feelings and emotions in a metaphorical sense. Although 'emotions' could also be a correct answer, 'heart' is more commonly used in this context.",
0e7025112ba3a0210a6f3b7d5dd418a3,"Sarah expected to a fortune on her new business.  However, she ended up going broke because no one could get money to buy.  What might her business have been?",bunkrupt,real estate,stock market,bank,treasure chest,1,A real estate need the customers with money to buy property,The correct choice is 'real estate' because it is a type of business that can go broke if people do not have money to buy properties. The other options do not fit the context of the question.,
bd21d33ef976d6052a76cb5f90ca632b,Where do captured elephants live?,city,circus,zoo,weight 1000 kilos,africa,2,Captured elephants live in a zoo because that's where they are caged in.,"The correct choice is 'zoo' because it is a place where captured animals, including elephants, are kept for public viewing. The other options do not fit the context of the question.",
e0c253deff469512e2545c830623f787,Where would someone be likely to see a moving airplane?,military base,airport,sky,airplane hangar,hanger,2,The sky is the only option where an airplane would definitely be moving.,"The correct choice is 'sky' because it is the most common place where one would see a moving airplane. Although 'airport' and 'military base' could also be correct, 'sky' is the most general and therefore the best answer.",
8121dd323382116bdd93429699aec6a3,Where would you get a bag after someone fills it with clothes?,shopping cart,cashier,shopping mall,supermarket,bookstore,2,You would not get books in a bag filed with clothes.,The correct choice is 'shopping mall' because it is a place where one can buy clothes and get a bag filled with them. The other options do not fit the context of the question.,
cac720ed5f7a56ce8200d5174486a9fb,People use a knife to clean their catch on what vessel?,table,kitchen drawer,fishing boat,pocket,board,2,"you have to clean your catch while fishing, fishing boat is the only place you would fish from.",The correct choice is 'fishing boat' because it is a vessel where people often clean their catch using a knife. The other options do not fit the context of the question.,
d84ec585c07940021689e8abf1ccab27,What is someone likely to have after going into a trance?,mystical experience,confusion,sleepwalking,peacefulness,memory loss,4,Memory loss happens when you go into a trance.,"The correct choice is 'memory loss' because after going into a trance, a person might not remember what happened during that period.",
3cb21f5bbba44867d25dcf17694858f0,Sometimes the wealth of another country will cause the greed of the leadership to attempt to do what?,make friends,fight unfairly,conquer opponent,lie,play poker,2,"In order to perhaps add further wealth to their country, a greedy leadership would want to attempt to conquer an opponent in order to do so.",The correct choice is 'conquer opponent' because the greed of leadership might lead them to try to take over another country's wealth.,
bb5954fa264f657938100e3793d496f9,"He was contemplating a choice, what was he doing the following day?",relaxing,relaxation,headache,deciding,action,3,"if he thought about making a choice yesterday, it's logical that he will make a decision today",The correct choice is 'deciding' because contemplating a choice implies that the person is in the process of making a decision.,
7f936b21f767cf84ded6a10a5631973d,"If you're a construction foreman and your job is to supervise others, what would your eyes been doing all day?",fill with tears,see work,burning,glass over,dry out,1,place of employment of business,"The correct choice is 'see work' because as a construction foreman, one's job is to supervise others, which involves watching their work.",
c127dc0a6c2701ff59e20c7070fbce8c,Why do people want to swim in the heat?,wear bathing suit,fun,excercise,cool down,exercise,3,Heat does not make people want to exercise; it makes them want to cool down. 'Excercise' is not a real word.,The correct choice is 'cool down' because swimming is a common way to cool off in the heat.,
cf6b9bbf14fc856013e06808921dd067,"She was not lying intentionally, but she had a powerful what?",duplicitous,dishonesty,poker face,imagination,deceitful,3,a powerful imagination can lead you to say things that others think are not truthful,"The correct choice is 'imagination' because if she was not lying intentionally, she might have been imagining or misremembering things.",
e7ca563eabd47c6e14aafb7bd305c4ca_1,"His boss told him that he would be speaking to the group that afternoon, he needed him to share his knowledge at the next what?",university,class,office party,book,meeting,4,"The Global Website of BOSS Brand. BOSS has achieved legendary status among guitarists by offering a diverse, world-leading product lineup that includes ...",The correct choice is 'meeting' because sharing knowledge in a professional context usually happens in meetings.,
48ea8d7b18982dad2c97c2b2e48745a8,Where are you likely to find a bald eagle on a floating bridge?,pacific northwest,river,canada,northern california,washington state,0,Bald Eagles are endemic to the pacific northwest,The correct choice is 'pacific northwest' because the Pacific Northwest is known for its floating bridges and is a habitat for bald eagles.,
c17549c5ace15f5f5ee8e1bd0505db8d,There is a giant enemy crap.  It is too big to fit though doors.  So it is stuck where?,virginia,cape cod,make person sick,fish market,outside,4,If it is to big for doors it must stay outside.,"The question states that the enemy crab is too big to fit through doors, implying that it is stuck outside. Hence, the correct choice is 'outside'.",
481410323ea7b78b63bf00951e8357d7,A valid contract has to be?,signed,revised,rejected,written in blood,written on paper,0,"Contract requires a signature so therefore if it is to be valid, it as to be ""signed"" with a signature on it.","The question is about the requirement for a contract to be valid. Among the given choices, a contract needs to be 'signed' to be valid.",
65ae7cccb44340ade1543c2167bbe3d2,A king or queen is a member of what class?,beehive,ocean,deck of cards,monarchy,wife of king,3,Monarchy is the only answer that denotes a class of people.,"The question is about the class to which a king or queen belongs. Among the given choices, a king or queen belongs to the 'monarchy'.",
8a2e776c8704404232b3e77c7240f6c4,Where are there often spiders in a house?,in wall,cellar,floor,web,basement,4,"basements generally are dark and have moisture, ideal place for spiders.","The question is about the common places where spiders can be found in a house. Among the given choices, 'basement' is a common place where spiders can be found.",
44686227fe748a0ca96f04d945881381,"He saw the kid begin to fiddle with things, he then stated his observation to the kid saying what directed at him?",like music,uncomfortable,you play violin,were bored,you're bored,4,"To fiddle with something is to play or move it around in a directionless, non-purposeful way. It's something you do with your hands when you have nothing else to do, i.e., you're bored.","The question is about what the observer said to the kid who was fiddling with things. Among the given choices, the observer might have said 'you're bored' to the kid.",
3f364fbe49af73ad51081d868f8f0dd0,"If you get your paper back marked with corrections, where are you?",classroom,conference,bench,cabinet,notebook,0,"the teacher in the classroom will mark your paper, i.e. grade","The question is about the place where you might get your paper back marked with corrections. Among the given choices, this usually happens in a 'classroom'.",
cd23d13b2eeaa4a52fed9b8953c84b47,Some people believe that eating a heavy meal before going to sleep at night will cause you to what?,eat cake,restlessness,have nightmares,go to sleep,snore,2,"The heavy meal causes something to happen, which has to include a verb.  Snore also fits, but it can happen any night, with no food involved.","The question is about the belief of some people regarding eating a heavy meal before going to sleep. Among the given choices, some people believe that it might cause you to 'have nightmares'.",
f91de5aaf2c06cebf9b2dea3d556e327,"Today's lesson was on the tennis court, they really kept the paying patients busy where?",wimbledon,hospital,health club,park,country club,2,Health club monitors the health of patients regularly,"The question is about the place where the paying patients were kept busy. Among the given choices, this could be a 'health club' where they might have been playing tennis.",
1807ed1bb27b7dd9f6585f142cdbd64d,"When going to the market, you will be happy when you?",buy things,arriving at desination,impulse buying,carrying bags,push a cart,1,"When you go to the market, you can find a different way","The question is asking about a situation that would make you happy when going to the market. The correct answer is 'arriving at destination' because it implies a sense of accomplishment and relief, which can bring happiness.",
94f512fe19c53c6d6a5d2199991f03d4,Where is a white mouse likely to be found?,research laboratory,field,old barn,computer lab,cupboard,0,White mice are thought of often as laboratory mice.,The question is asking about the most likely place to find a white mouse. The correct answer is 'research laboratory' because white mice are commonly used in scientific research due to their genetic similarities to humans.,
26825338de1b771474e97b16cc28c421,What would you do if you have excitement and do not want to stay in your house?,go somewhere,express information,go to gym,hockey game,dance,0,"If you do not want to stay in your house, you can go somewhere while feeling excited.",The question is asking about what you would do if you are excited and do not want to stay at home. The correct answer is 'go somewhere' because it is the most general answer that covers all possible activities you might do when you are excited and want to leave your house.,
2d6ce72c31b2e3b20cfedfdea0b8b991,"If you tried really hard to go to sleep sooner than normal, you would probably be trying to also what?",dancing,close eyes,rest up,dream,get up early,4,I got to bed early when i have to wake up early.,"The question is asking about what you would also be trying to do if you tried to go to sleep earlier than normal. The correct answer is 'get up early' because if you go to sleep earlier, it is likely because you want to wake up earlier the next day.",
