review,label,nle,max_shap_value
"the last line( or near to that honor) is the great butler, alfred( the ubergod, michael gough) saying,"" i think we need a bigger bat cave,"" or something to that note. 
 that 's exactly what this film is- too big for its own good because it has too damn much. 
 cut batgirl out. 
 cut one of the villains. 
 it 's too much to handle in one dosage. 
 it 's so much that characters get left behind. 
 poor elle gets a mere 3 scenes and a subplot which is introduced but never finished in any way, shape or form. 
 and elle deserves better. 
 this is the fourth in the gigantic film series and the second from director joel schumacher. 
 it 's also the fourth worst in the series( and second worst from joel). 
 the series has been declining since its stunning debut, followed by the almost- as- stunning sequel and then the anti- climactic third one( first by joel). 
 this one 's not 
 anti- climactic- i knew it was gon na suck 
. 
 it 's up to joel to make it fun though. 
"" batman forever"" was fun. 
 this is a big bore of over- produced action sequences and shallow characters. 
 i mean, this one bit. 
 i 'm gon na put all the plot in one paragraph: mr. 
 freeze( ah- nold), who 's wife was dying of some disease, has become the new big villain these days. 
 he 's a huge ex- scientist who fell into some weird liquid( hello? joker?) 
 and now has a body temperature of a big fat zero and has a blue body. 
 batman( george) and robin( chris) fight him a bit but find they 're growing apart. 
 meanwhile, another villain shows up, poison ivy( uma!), who was a dorky scientist chick working on flowers in south america with a twistet scientist( john glover) who kills her",negative,"The review is negative because it criticizes the film for having too many characters and subplots, leading to a lack of depth and development. The reviewer also mentions that the film is over-produced and boring, indicating dissatisfaction.",0.031090735543556965
"i must say from the outset that i have never been much of a kurt russell fan. 
 i 've seen some of his films( silkwood, backdraft, unlawful entry) and while he gave adequate performances, i have never been impressed with his work. 
 breakdown, then, is something of a surprise. 
 russell gives a fine performance, as do most of the cast, one that is not upstaged by the action orchestrated in the second half of the film. 
 to say that he holds the film together would not be completely true, but he does it no harm. 
 russell plays jeff, one half of a married couple travelling with his wife amy( kathleen quinlan) cross country to san diego to start a new job and a new life. 
 while journeying through the desert their car breaks down and, left helpless and stranded, jeff waves down a passing truck driver( j. 
 t. 
 walsh) who offers to take them to a nearby diner to call for a tow truck. 
 because of a nasty incident earlier with a couple of ruffians, jeff decides to stay with the car while amy gets help. 
 that, it seems, is the last time jeff( or anyone else) sees her. 
 breakdown has been compared to several movies: george sluizer 's the vanishing( the original, hopefully, not his appalling hollywood remake), steven spielberg 's duel and any number of hitchcock films. 
 as with these, breakdown does not, for the most part, stray down the conventional path of the american action- thriller. 
 jeff does not become a gun- toting vigilante on the hunt for his wife, but instead becomes a scared, confused everyman who has no idea what the hell is going on. 
 when we do find out what has happened to amy, it does come as a slight disappointment, if only because it 's too early in the film; i for one could have done with an extra twenty minutes or so of mystery and bewilderment, but this affects the film little. 
 russell",positive,"The review is positive because it praises Kurt Russell's performance and the overall plot of the movie. It also appreciates the unconventional approach of the movie, indicating that the reviewer found it refreshing and engaging.",0.30159172272143603
"moviemaking is a lot like being the general manager of an nfl team in the post- salary cap era -- you 've got to know how to allocate your resources. 
 every dollar spent on a free- agent defensive tackle is one less dollar than you can spend on linebackers or safeties or centers. 
 in the nfl, this leads to teams like the detroit lions, who boast a superstar running back with a huge contract, but can only field five guys named herb to block for him. 
 in the movies, you end up with films like"" spawn"", with a huge special- effects budget but not enough money to hire any recognizable actors. 
 jackie chan is the barry sanders of moviemaking. 
 he spins and darts across the screen like sanders cutting back through the defensive line. 
 watching jackie in operation condor as he drives his motorcycle through the crowded streets of madrid, fleeing an armada of pursuers in identical black compact cars, is reminiscent of sanders running for daylight with the chicago bears in hot pursuit, except that sanders does n't have to worry about rescuing runaway baby carriages. 
 but like the lions star, jackie does n't have anybody to block for him. 
 almost every cent that 's invested in a jackie chan movie goes for stunts, and as chan does his own stunts, the rest of the money goes to pay his hospital bills. 
 this leaves about 75 cents to pay for things like directors( chan directs), scripts and dubbing and supporting characters, not to mention the hideous title sequence. 
 this also explains why the movie was shot in odd places like morocco and spain. 
( chan 's first release in this country,"" rumble in the bronx"", was supposedly set in new york, but was filmed in vancouver, and in the chase scenes the canadian rockies are clearly visible.) 
 heck, jackie does n't even have enough money for a haircut, looks like, much less a personal hairstylist. 
 in condor, chan plays the same character he 's always played, himself, 
 a mixture",positive,"The review is positive because it praises Jackie Chan's performance and the action sequences in the movie. Despite mentioning the lack of budget for other aspects of the movie, the reviewer seems to enjoy the film for its stunts and action.",0.11700876757482456
"you 've got to love disney. 
 no matter what they serve up, it is a guaranteed success as long as it 's animated. 
 kids have to go see the movie. 
 then they have to get the toys. 
 oh, the video came out? 
 got to buy it, or risk little billy 's temper tantrums for the next month. 
 all of this culminates in the childhood equivalent of a pilgrimage to mecca: a visit to the magic kingdom. 
 stay at the disneyland hotel! 
 buy a disney t- shirt! 
 eat an ice cream mickey mouse on a stick! 
 it 's both a vertical and horizontal monopoly when you think about it. 
 dale carnegie should have had it so good. 
 what 's most amazing is that all this success is in spite of a severe lack of originality. 
 you see, disney animated features these days have two components: theme and plot. 
 the theme changes with each new movie; the plot does not. 
 the plot is a mold into which the characters of some ancient fable are dropped, and try as they might to rise above the characters of previous features, they are nearly always destined to do no more than the same. 
 however, while the success of a disney animated feature is generally a given as far as box- office receipts, merchandising dollars, and glimmers in the eyes of little children, critically they are as varied as anything else that hollywood has to offer. 
 luckily, disney 's latest animated offering, mulan, manages to be engaging and refreshing, even while rife with formula. 
 the film starts with the invasion of ancient china by the huns, led by the imposing shan- yu( miguel ferrer). 
 soon, china 's emperor( pat morita) mobilizes his armies and decrees that one male from each family in the country shall serve to fight in china 's defense. 
 when the fa family is served notice, it is the elderly father, fa zhou 
( soon- tek oh) who must answer the call",positive,"The review is positive because the reviewer appreciates the success of Disney's formulaic approach to animated movies. They specifically mention that Mulan, despite following the same formula, is engaging and refreshing.",0.4053013437667713
"director jan de bont certainly knows how to make top quality action films. 
 you need look no further than die hard( he was director of photography), speed and last years twister for examples of his hi- octane, edge of your seat thrill prowess. 
 speed 2 is no exception. 
 this time, the action takes place on a huge cruise liner, on which sandra bullock and jason patrick are trying to develop their relationship. 
 yep 
, that 's right 
, no keanu reeves this time, but fear not, jason patrick is more than up to the job. 
 speaking of which, the job at hand is to stop completely bonkers terrorist, willem dafoe, from crashing the liner into a huge island, after stealing a diamond collection. 
 the reason for this act of destruction is revenge. 
 after years of working for the company that builds cruise liner computers, he contracts copper poisoning and is retired. 
 naturally, what entails next is a lot of running/ jumping about and general high quality action as jason patrick does his level best to save the day. 
 thinking back on this film, you ca n't help, but admire it 's structure. 
 the way, willem dafoe initiates his plan and throws red herrings to the crew and passengers. 
 the race against time to save the liner from crashing, and of course, the finale chase scence. 
( although this is ruined by an over the top, one too many stunt and explosion.) 
 simple in construction, effective in it 's execution, and the result, a clear and concise, highly enjoyable action film. 
 the acting is adequate, although it 's darned obvious that sandra bullock is only in it to create a' hot totty' appeal to the men( and 
 she does that perfectly!), jason patrick fills the action hero role superbly and willem dafoe is just great as the crazed terrorist. 
 overall, speed 2 is a most enjoyable thrill ride. 
 not up to it 's predecessor 's high calibre but very good all the",positive,"The review is positive because the reviewer praises the director's ability to create high-quality action films. They mention that Speed 2 is no exception and that it is a clear, concise, and highly enjoyable action film.",0.19442566666311384
"one of the responses those that enjoy"" detroit rock city""( probably kiss fans, mostly) might have upon first glance at the rating i 've given the film might be something like:"" oh, that casey 's gone and become a jaded critic on us. 
 just what did he expect out of a dumb teenage rock n' roll movie like this? 
"" 
 i 'm wondering the same thing. 
 i feel like i should have had a grand time with"" detroit rock city. 
"" 
 it 's the sort of movie i wish i could 've had a lot of fun with, but i did n't. 
 i just did n't. 
 surely this film is n't trying to win any major awards, so should i have expected an oscar- caliber film? 
 no, 
 but i expected something. 
 a funny joke. 
 a clever prank. 
 a plot development. anything. 
 the movie never delivers. 
 you 've got to marvel at how the filmmakers managed to come up with a movie that is truly about nothing. 
"" detroit rock city"" is one of those films that you walk out of after the credits have rolled and realize that you just spent 90 minutes watching a movie in which absolutely nothing happened to justify the film 's existence, and it 's not a very satisfying realization. 
 the film is about four teenage boys, all huge kiss fans from cleveland, trying to get into a kiss concert in detroit, michigan. 
 that 's it. 
 there is no big plot description in this review, because the movie has very little plot. 
 the characters are hawk( edward furlong), lex( giuseppe andrews), trip( james debello), and jam( sam huntington). 
 they have a garage band. 
 they 're pathetic, like all garage bands, but they like kiss and they like rock n' roll, so i guess that means we root for them. 
 they have tickets, they lose them. 
 they get more tickets, they lose those",negative,"The review is negative because the reviewer is disappointed with the lack of substance in the movie ""Detroit Rock City"". They mention that the movie is about nothing and that nothing happens to justify its existence.",0.01126909413002554
"we all know the fate of"" child 's play,"" which is the same for almost any film these days that does marginally well financially: sequel hell. 
 with the newest installment in the quasi- popular series currently out( that would be"" bride of chucky""- and it grossed 11 million in its opening weekend, which i think is the sign of the apocalypse number five) 
, it 's kinda fun to go back and see how it all began rougly ten years ago with the original, a task which is a retread for some, and for others( namely myself) a chance to see what all the fuss was about. 
 alas, the original"" child 's play"" actually is n't that bad. 
 even seeing it in the tiny, claustrophobic, and mechanically- challenged theatre at my college was n't the horribly dull experience i thought it would be, not just because of the nicely rowdy crowd( which you almost need to watch a film like this- and if you do n't believe me, try and watch this flick by yourself one day), but because as a whole, this is n't a bad movie. 
 it 's not great, but it does have two things that many horror films like this one do n't have: 1) 
 a rather nifty premise, and 2) a sense of humor, both which save this from horror hell, which is precisely where, say,"" i know what you did last summer"" has recently gone. 
 the premise of"" child 's play"" is that a serial killer named charles lee ray( brad douriff) is shot and almost killed by a chicago hard- boiled detective( chris surrandon- see what happens to some oscar nominees?), and before he dies, utters a voodoo chant that sends his soul directly into a kid 's doll called chucky, a doll which has got to be the scariest- looking kid 's doll i 've ever seen. 
 the next day, a bum who 's stolen it sells it to single- mother karen barclay(",positive,"The review is positive because the reviewer appreciates the originality and humor in ""Child's Play"". They mention that it is not a bad movie and that it has a nifty premise and a sense of humor, which saves it from being a bad horror movie.",0.23102924391654672
"originally launched in 1978, this popular film was re- introduced in 1998 to a whole new generation of moviegoers. 
 based on the mighty successful musical from broadway, grease was followed in 1980 with the less stellar grease 2( 6. 5/10), starring a young michelle pheiffer in one of her first feature film roles. 
 plot: high- school musical set in the 1950 's showcasing the relationship between the cool danny zuko of the t- birds( travolta) and the innocent and pure sandy olsen( newton- john) from australia. 
 the film follows the couple and their vivacious friends during their last year at rydell high through song, dance and humour. 
 critique 
: fun- loving, energetic and innocent look back at times much simpler. 
 this movie effectively juggles a thin romantic story line and the overall experience of the 1950 's, with a superb soundtrack and some great dance numbers. 
 admittedly, i am somewhat biased in this opinion, since this film blasts me into my past as a rebellious youth( grease was one of schmoe 's first big- screen experiences, and every other scene sends me reeling into the times of my elaborate grease bubble- gum card collection), and the lesser responsibilities that i possessed at that time. 
 but apart from the nostalgic vibe, i was still extremely impressed by this film, as it continued to amuse me, despite my previous dozen or so viewings. 
 this film took john travolta from a dim- witted"" sweathog"" on tv 's welcome back kotter, and transformed him into a movie- star of spectacular proportions( saturday night fever( 7. 5/10) in 1979 confirmed that sudden popularity). 
 unfortunately for the rest of the cast, his popularity was not terribly contagious, despite their effective showings in this classic movie. 
 on the down side, some of the absolute innocence in this film might bore or turn people off( like when sandy sings about"" drinking lemonade"" and"" staying out until 10"" with danny in"" summer nights""), and the plot",positive,"The review is positive because the reviewer praises the film for its fun-loving, energetic, and innocent look back at simpler times. The reviewer also appreciates the film's ability to juggle a thin romantic storyline with the overall experience of the 1950s, and mentions the superb soundtrack and great dance numbers.",0.22605874418509841
"this season needs another serial killer movie like kathie lee gifford needs more public devastation. 
 but lo and behold, here comes"" switchback,"" and fast on the heels of such stalker fare as"" kiss the girls"" and"" i know what you did last summer. 
"" 
 but"" switchback"" is an undoubtedly weak genre entry, as the material it covers is old and tired, and the filmmakers rarely sustain enough energy to make any of the proceedings interesting. 
"" switchback"" opens with the murder of a babysitter and the abduction of the young child she 's watching. 
 we learn late in the game that the kid belongs to fbi agent frank lacrosse( dennis quaid), and that the kidnapper/ killer is a nameless fiend that lacrosse has been tracking across the country for quite a while. 
 he is promptly removed from the case, but this conflict of interest does n't keep him from offering pursuit. 
 lacrosse 's most recent trek takes him to a blood- soaked hotel room in amarillo, texas, where the local sheriff( r. lee ermey) is torn between his re- election campaign and helping his new ally catch his man. 
 in a related aside, former railway worker bob goodall( danny glover) is cruising through the snowbound west in his pinup- plastered( even on the seatbelts) el dorado. 
 along the way, he picks up -- and subsequently saves the life of -- hitchhiking loner lane dixon( jared leto). 
 this tangent is n't a random one, as bob or lane will end up either holding a piece of the puzzle or turn out to be the killer himself. 
 or is the villain in fact lacrosse, only pretending to be after the cold- hearted murderer he knows so much about. 
 in a sense, that 's half of the basic problem with"" switchback. 
"" for its first hour, the movie presents evidence that any of these three men could be the perpetrator, so we 're given little insight into who they are, likely for fear that we 'll learn",negative,The review is negative because the reviewer finds the movie to be a weak entry in the genre. The reviewer criticizes the film for covering old and tired material and for failing to sustain enough energy to make the proceedings interesting. The reviewer also finds the plot to be problematic.,0.003175198385587384
"this was the last carry on movie( if you discount' carry on columbus' as a carry on movie) and was made by a new production company. 
 based in central london, this movie is about the attempts by emmanuelle prevert( suzanne danielle) to bed her husband emile the french ambassador( kenneth williams). 
 when he seems unwilling, she is given his permission to bed anyone she likes, such as the prime minister and the u. s. ambassador. 
 her antics get her into trouble and the british press spread these rumours all over their front pages. 
 she is invited to talk on television to set the record straight but only confirms the rumours instead. 
 meanwhile, theodore valentine( larry dann) is in love with emmannuelle after a chance encounter in the toilet of the concorde and is determined to marry her. 
 however, she is only interested in restoring her husband 's ardour which seems a little difficult after emile 's accident with a church spire! 
 this film is the second worst carry on movie, the worst being' carry on england'. 
 it is embarassing to see some of the remaining regulars struggle through this diabolical script by lance peters and try to pull off some of the crude and tasteless jokes that he has written. 
 newcomers suzanne danielle and beryl reid( as mrs. 
 valentine) are mildly funny, but larry dann as theodore is excruciatingly bad. 
 kenneth williams only appears in a few scenes and his lacklustre performance is warranted, given the script. 
 the small parts for jack douglas as lyons the butler, joan sims as mrs. 
 dangle, kenneth connor as leyland the chauffeur, and peter butterworth as richmond, are worthless and embarassing 
. 
 in fact, all four parts are surplus to requirements. 
 however, the only humourous scene in the film is when the four of them and emmannuelle talk about their most amourous escapades. 
 an awful script, a terrible collection of jokes, very poor production values( especially the scene where emmannuelle takes her clothes off at st. 
 james",negative,"The review is negative because the reviewer criticizes the film for its awful script, terrible collection of jokes, and very poor production values. The reviewer also finds the performances of the actors to be embarrassing and the parts of some characters to be surplus to requirements.",0.01913080621551514
"tomb raider. 
 fun? 
 exciting? 
 challenging? 
 given the unprecedented popularity( especially among teenage boys) of the video game that sports an uber- buff, pistol packin' babe who raids, well. 
.. 
 tombs, you have to believe it 's these three things and more! 
"" 
 lara croft: tomb raider,"" the big screen variant of said video game, which features a pumped- up angelina jolie( the oscar? winner for"" girl, interrupted"" no less) in the title role is, however, none of these things. 
 it is n't fun, it is n't exciting, and the only challenge is seeing how long you can stay in your seat 
( i suffered through to the bitter, bitter end; the wife opted for barnes& noble at the 45-minute mark). 
 directed by simon west with the same subtlety he brought to"" con air,"""" tomb raider"" is an empty- headed, big budget bore. 
 the story borrows unintelligently from that mother of all turkeys"" hudson hawk""( the same hokum about planetary alignments and sacred stones that, when brought together, well... who the heck cares?) and it makes"" super mario bros. 
"" 
( bob hoskins' ill- advised career move) look like"" rocco and his brothers""( that classic of italian neo- realism). 
 i 'll go out on a limb here and say i suspect there 's actually more character development in the video game than the movie proper. 
 this is where the jolie defenders/ video game nuts jump in and say this movie is n't about character development 
 it 's about kicking serious butt( or bum, since ms. 
 croft hails from england 's green and pleasant). 
 with lips, breasts, and biceps all inflated to the max, lara croft is all about posturing, and jolie has a hard time simply standing still without trying to look tough. 
 ok, let 's forget challenging. 
 should n't"" tomb",negative,"The review is negative because the reviewer finds the movie to be not fun, not exciting, and a challenge to sit through. The reviewer criticizes the film for its unintelligent story, lack of character development, and for being an empty-headed, big budget bore.",0.0716753351497299
"even though i have the utmost respect for richard dreyfuss as an actor, his presence in a motion picture does not guarantee any particular level of quality. 
 like everyone else, dreyfuss has bills to pay, so he occasionally accepts big paychecks for prominent roles in bad movies. 
 consequently, while his career highlights include jaws, close encounters of the third kind, stakeout, and tin men, his resume is dotted with titles like moon over parador, let it ride, and now krippendorf 's tribe. 
 let me start out by saying that krippendorf 's tribe is occasionally funny( although never riotously so), but that 's about its only asset. 
 the best word to describe this film is"" asinine. 
"" the target audience would appear to be recent nursery school graduates if not for the numerous sexual innuendoes, which are aimed at someone going through puberty. 
 krippendorf 's tribe tries to be a zany, off- the- wall comedy, but the film makers have forgotten three important rules. 
 the first is that some minimal level of plot credibility has to exist. 
 the second is that viewers should be able to identify with, or at least care about, a character or two. finally, and most importantly, more than 5% of the jokes have to work. 
 once upon a time, james krippendorf( dreyfuss) was a respected professor of anthropology at little bounderby college. 
 he and his wife obtained a grant to seek out a"" lost tribe"" somewhere in the wilds of new guinea, a goal which they never accomplished. 
 shortly after their return from the failed trip, krippendorf 's wife died and he was left with the herculean task of raising three children -- shelly( natasha lyonne), mickey( gregory smith), and edmund( carl michael linder) -- on his own. 
 now, over a year later, the college wants to see the results of the money they gave krippendorf( which he has spent not on research, but on things for his family), so they send a new member of",negative,"The review is negative because the reviewer criticizes the movie for its lack of quality despite the presence of a respected actor, Richard Dreyfuss. The reviewer also mentions that the movie is occasionally funny but lacks plot credibility, relatable characters, and effective humor.",0.005670141552892138
"retelling the classic story of joan of arc has been a popular trend this year. 
 earlier this may, leelee sobieski played the passionate title role in the top- rated miniseries that debuted on cbs. 
 and now, director luc besson has delivered his version of the sweeping epic about the teenage girl supposedly sent by god to rescue france from the clutches of their enemies. 
 starring milla jovovich, who is predominantly unconvincing 
 as the heavenly messenger accused of being a witch,` the messenger: the story of joan of arc' is a disjointed and overblown historical re- enactment that prevails merely as a bloated mistreatment of the famous legend. 
 besson( who 's previous work includes the hyperactive sci- fi` the fifth element') perhaps entrusted a bit too much faith in ex- wife jovovich, because in` the messenger', the actress is drowning in a pool of her own inexperience. 
 at first, when reports were indicating that jovovich had been chosen for such a demanding role, i was highly doubtful that her marginal talent could carry a film of such a caliber. 
 after seeing the rousing trailer, my hesitant optimism suddenly skyrocketed- milla jovovich looked superb. 
 with the hopeful propulsion of her stellar performance,` the messenger' looked like a timeless epic in the making. 
 a timeless epic 
 it is not. 
 besson is hesitant to abandon his unique and flashy style, and the story behind` the messenger' is not entirely suited to his demands. 
 on the shoulders of besson 's choppy and unexciting direction, the film dissipates into an uninspiring hodgepodge of poorly executed battle sequences and bizarre imagery. 
 there is no human exploration into the character of joan( or jeanne). 
 jovovich merely rambles on about the power of god when we have little or no insight into her visionary objective. 
 jovivich 's unsatisfying portrayal 
 only helps lead to the realization that besson sees jeanne as a piece of spiritual cardboard. 
 she is just another special effect in this continuous visual feast. 
 jovovich does have a few isolated moments of",negative,"The review is negative because the reviewer criticizes the movie for its disjointed and overblown historical re-enactment. The reviewer also criticizes the director's style and the lead actress's performance, stating that she is unconvincing and inexperienced.",0.2070589295908808
"the law of crowd pleasing romantic movies states that the two leads must end up together by film 's end. 
 if you 're not familiar with this law, then maybe you 've seen the trailer for this film which shows that the two leads are together by film 's end. 
 now if you 're a regular reader of mine, you 've heard me say this countless times: you know how drive me crazy is going to end, but is the journey to get to that ending worth it? 
 no, it definitely is not. 
 melissa joan hart( from abc 's"" sabrina, the teenage witch"") likes a hunky stud on the basketball team. 
 adrien grenier is her grungy neighbor who 's just broken up with his activist girlfriend. 
 apparently he wants to make his ex- girlfriend jealous enough to take him back, and she wants someone to take her to the big year end dance. 
 so the two pretend to date for some reason, but only after hart gives grenier a bath to turn him into a hunky stud. 
 will grenier like his new popularity and turn on his friends? 
 will this crazy scheme work? 
 do i care? 
 the teen comedy resurgence of late has been surprisingly good in terms of comedy. 
 what makes movies like ca n't hardly wait and 10 things i hate about you work( and to a lesser extent, she 's all that and never been kissed) is because the writers of those films seem to realize that high school is a joke and write their scripts accordingly. 
 i do n't know what the writer 's intention was with drive me crazy. 
 there was some smart comedy in those films to make the obvious endings worth getting to. 
 here there 's nothing... 
 just teens whining 
 about who 's going to take them to the big dance. 
 do me a favor kids, go get a job or something... 
 just shut the hell up. 
 in all honesty, the best part of this film is the end credits. 
",negative,"The review is negative because the reviewer criticizes the movie for its predictable plot and lack of smart comedy. The reviewer also mentions that the movie is just about teens whining about who's going to take them to the big dance, which they found annoying.",0.5497512823739463
"i have nothing against unabashedly romantic films. 
 when done right, with at least slightly evident restraint, they can be engaging, sweeping, appealing. 
 but it 's a hell of a shame when someone botches it as badly as nora ephron botched sleepless in seattle, 
 a hollow, boring romance that should appeal only to the most gullible of viewers; the ones willing to buy into ephron 's whiny views of life and romance. 
 tom hanks and meg ryan, two of hollywood 's most likeable stars play sam baldwin and annie reed, repectively. 
 baldwin 's wife recently died and he moved to seattle with his son, jonah, seeking to get away from the familiar surroundings which remind him of his late spouse. 
 jonah senses tension and calls a talk radio show to tell the world about their problems. 
 sam seems ready to strangle his son for calling the show, but when he gets on the phone he begins pouring his heart out. 
 ephron has him do this so that annie reed( meg ryan) can hear it. 
 annie is a happy woman. 
 she is engaged to walter, an allergy- prone working man and seems to be perfectly content. 
 but after hearing sam the widower on the radio show, she becomes convinced that he is her destiny and is willing to risk her engagement for it. 
 five years after this movie hit theaters, hanks, ryan and ephron would team up again in the far better, although still sub- par romantic comedy you 've got mail, which is about people who hate each other in real life falling in love on the internet. 
 at least that movie had a sense of spontaneity. 
 here it seems that the first one hundred minutes exist solely to set up for the last five. 
 the fact that sam and annie will finally meet is so excruciatingly obvious that everything else is perfunctory. 
 sleepless in seattle is full of wonderful performers; from its two leads to supporting stars like bill pullman and rosie o'donnell. but none of them can save the film from being a bore",negative,"The review is negative because the reviewer criticizes the movie for being a hollow, boring romance that only appeals to gullible viewers. The reviewer also criticizes the director's views of life and romance and mentions that the movie is full of wonderful performers but none of them can save the film from being a bore.",0.22847056831953516
"a movie laced with a good blend of action, comedy, and a heavy dose of musical celebrity guest appearances sounds pretty gourmet, but even the best ingredients can be thrown together in the wrong way, creating a dismal and unsatisfactory product. 
 eighteen years after the blues brothers hit theaters, blues brothers 2000 is being unleashed, minus half of its original duo( the late john belushi) and nearly all of its original charm. 
 dan aykroyd reprises his role( as well as his co- writing credit) as elwood blues, the sharp dressed con man who wreaked havoc on a self- proclaimed"" mission from god"" along with his brother jake and 
 their blues brothers band nearly eighteen years ago. 
 as we begin, elwood is being released from a state penitentiary along with the news of his brother 's death in prison years ago. 
 completely on his own, elwood decides to trace his roots back to the orphanage where he spent his childhood, only to discover that everyone he has ever known has passed away. 
 but elwood is n't completely without family. 
 it seems he has a half- brother of sorts- not a real brother mind you, just the illegitimate child of his bluesman pseudo- father curtis( cab calloway from the first film), who has also passed on. 
 despite inklings from mother superior mary stigmata( kathleen freeman) to do otherwise, elwood seeks out his only remaining family in an effort to start up an all new blues brothers band. 
 working as a police commander, cabel chamberlain( joe morton), has an immediate disliking for elwood, who nonchalantly fills cab in on his mother 's affair years ago and then goes on to steal his wallet. 
 following elwood around is the lonely orphan buster( j. evan bonifant), who quickly learns to become a mini- elwood. 
 when bartender mighty mack mcteer( john goodman) joins the group, the blues brothers band is complete, and once again, the group travels the country, crashing cars, blowing things up, and obstructing peace with more",negative,"The review is negative because the reviewer criticizes the movie for its lack of originality and charm, especially compared to its predecessor. The reviewer also mentions that the movie is unsatisfactory despite having good ingredients.",0.2220767095078595
" holy man"" boasts a sweet, gentle, comic performance from an unusually subdued eddie murphy and a few moderately funny skits. 
 unfortunately, to get to the good stuff you have to sit through a painfully long set- up, loads of tedious filler, interminable shots of jeff goldblum stammering and twitching, 
 a superfluous romantic subplot and quite possibly the most annoying performance of robert loggia 's career. 
 if ever a movie screamed"" wait for video so you can fast- forward through all the dull and annoying parts 
,"" this is it. 
 eddie murphy plays g, a robed nomadic pilgrim wandering the land enjoying the moment and spreading his spiritual message. 
 a chance meeting with ricky hayman( goldblum), 
 a stressed- out executive of a home- shopping channel, and kate newell( kelly preston), a no- nonsense media analyst, results in physical injury to g. quicker than you can say"" the odd couple, 
"" g ends up rooming with an extremely leery ricky. 
 after some script gymnastics, g appears live on the air at the good buy shopping network, wreaking havoc on the cheesy product demonstrations, enraging network owner mr. 
 mcbainbridge( loggia), and becoming a national media sensation. 
"" holy man"" attempts to be several things at once. 
 it tries to satirize home shopping networks, but it 's difficult to effectively make fun of something that is already a self- parody. 
 the film attempts to teach us that collecting material possessions is merely a futile attempt to fill the spiritual holes in our hearts, but that 's common knowledge already. 
"" holy man"" also tries to present a story of redemption, as ricky hayman tries to decide whether to exploit g 's good will to achieve financial security or do the right thing at the expense of his career. 
 anyone want to place a wager on his final decision? 
 the one genuine asset in"" holy man"" is eddie murphy, who gives a charming performance, sharing love, good will and relevant advice to all",negative,"The review is negative because the reviewer criticizes the movie for its long setup, tedious filler, and annoying performances. The reviewer also mentions that the movie fails to effectively satirize home shopping networks and teach about material possessions.",0.08421505110725552
"time bandits, from director terry gilliam, is a very different fantasy action/ adventure movie about a group of time- traveling dwarves, led by randall( david rappaport), who have stolen a map of the universe. 
 this map contains time hole, that, if exploited, enable the men to travel back and forth through time. 
 the supreme being of the universe( ralph richardson) is the former employer of these treasure- seeking bandits, and he wishes desperately to regain the map.. 
 during the travels, he appears as a ghostly face, demanding that they return the map that they have stolen. 
 but, according to randall, they are just"" borrowing"" it. 
 kevin, a young boy who seems quite bored with his life, is unexpectedly brought into the schemes of the little men when they appear in his room, which has a portal for time traveling. 
 he joins up with the men and becomes part of their gang, following them on their robberies. 
 their first victim is napoleon( ian holm), whom they rob during a battle that he is commanding. 
 from here, the group travels to the middle ages, meeting up with robin hood himself. 
 eventually, kevin is separated from the group and travels to an egyptian time where he is taken in by king agamemnon, played by sean connery. 
 kevin accidentally saved the king 's life, and the king wishes to have kevin as his son. 
 but the group of bandits find kevin and transport onto the deck of the titanic. 
 meanwhile, the evil genius( david warner) is watching the group from fortress of ultimate darkness, attempting to find a way in order to bring the men, and the map, to him. 
 when randall learns of the fortress of ultimate darkness, which supposedly contains"" the most fabulous object in the world"", the dollar signs seemingly appear on his eyes, as he is convinced that they must travel there. 
 once inside the fortress of ultimate darkness, it is unclear as to if any",positive,"The review is positive because the reviewer appreciates the unique concept of the movie, involving time-traveling dwarves and a map of the universe. The reviewer also mentions various interesting events and characters in the movie, indicating an engaging plot.",0.43455589013044826
