review,label,nle
"every year, hollywood crowns a new"" it boy"" --a 
 young actor pegged for major movie stardom. 
 inheriting the mantle from last year 's"" winner,"" matthew mcconaughey, is matt damon, and, like mcconaughey, he proves to be more than just a fresh young face, as evidenced in two radically different projects currently in release -- john grisham 's the rainmaker and good will hunting. 
 damon has his first major starring role, a la mcconaughey, in a john grisham adaptation -- in this case, francis ford coppola 's take on the rainmaker. 
 damon plays wet- behind- the- ears attorney rudy baylor, who, immediately after passing the bar exam, finds himself representing the mother( mary kay place) of a terminally ill young man( john whitworth) in a big- league suit against a negligent insurance company. 
 while rudy 's( and the film 's) main concern is this case, he also finds time to protect a young wife( claire danes) from her abusive husband( melrose placer andrew shue, in a mercifully brief role). 
 written for the screen and directed by coppola, the rainmaker is the best grisham film yet 
 mostly because it does not take itself too seriously. 
 coppola 's most notable -- and effective -- contribution to the tried- and- true grisham formula is a sense of humor about itself, which largely comes in the presence of danny devito( as rudy 's unlicensed co- counsel) and golden globe nominee jon voight( as the insurance company 's hotshot attorney). 
 the inclusion of the battered wife subplot feels rather superfluous, but danes is as superb as always. 
 then, of course, there is damon, who nicely juggles the weighty( the insurance case, the spousal abuse) and the humorous( rudy 's often comical naivete) requirements of his role without missing a beat. as good as he is in the rainmaker, damon showcases the depth of his talent in good 
 will hunting, directed by gus van sant and written by actor ben affleck and damon himself",positive,"The review is positive because the reviewer praises the performances of the actors, especially Matt Damon. The reviewer also appreciates the humor in the movie and the direction of the movie."
"as any reasonable human being would, i must admit that occasionally i am befuddled by certain things. 
 i am befuddled by fight club. 
 now sometimes our favorite films are panned by critics and do not achieve critical success until much later, sometimes as much as ten or twenty years later. 
 perhaps it is because these films are way ahead of their time. 
 perhaps it is because they are so new and complex that only after years of allowing them to sink in 
 do we truly appreciate and understand them. 
 fight club is either garbage or brilliant, but, at least right now, i must lean toward the former. 
 maybe i am subconsciously affected by word of mouth that has been slowly leaking throughout the media for weeks that this film is pure gold. 
 but if it is, i sure do n't see it. 
 edward norton plays jack, a field examiner for a major automobile manufacturer. 
 his insomnia, coupled with his compulsive desires to fill his world with ikea furniture to? complete? himself, make him a loser at the game of life. 
 but when all of his worldly possessions are blown out his 15th story window, he seeks comfort in a stranger, tyler( pitt) whom he met on a flight home. 
 once jack is sucked into tyler 's world, he ca n't get out, literally. 
 they begin fight club, an organization based on brutal and bloody fistfights that signify nothing other than to provide those that join a sense of belonging. 
 as the fight club grows, things get out of control and take on cult status, beginning with one future soldier who proves his worth by standing still outside tyler 's house for three days. 
 i dare not even begin to bring up the last quarter of the film, since that contains the twist that? explains? 
 the pointless journey. 
 suffice it to say i was truly disappointed in fincher, 
 who 's previous two films, se7en and the game put him in a very slim category of truly brilliant young filmmakers of the next generation",negative,The review is negative because the reviewer criticizes the movie for its plot and direction. The reviewer also mentions that they were disappointed in the movie and did not find it brilliant or original.
"susan granger 's review of"" osmosis jones""( warner bros.) if the farrelly brothers taught anatomy& physiology in school, no one would cut ever class. 
 this hip, live action/ animation story begins as a monkey snatches a hard- boiled egg from frank, a zookeeper( bill murray), who grabs it back, drops it, then gobbles up the contaminated morsel, explaining,"" if it hits and ground and you pick it up within 10 seconds, you can eat it. 
"" like"" fantastic voyage""( 1966), the pseudo- science animation then takes over when his body 's immune system contacts traffic control as an ingested virus hits the digestive system:"" be on the alert for illegal organisms! 
"" eager to right"" a stomach evacuation mistake"" he once made, a cocky, clever, courageous white blood cell( chris rock) declares,"" this is a crime scene!"" and teams up with a conscientious"" phi beta capsule"" 12-hour cold remedy called drixenol( david hyde pierce) to chase down and destroy the deadly"" red death"" virus( laurence fishburne) that 's determined to take frank down in 48 hours, beating ebola and e. coli to a medical record. 
 watch out for mucus mudslides, 
 chaos in cerebellum hall and the detritus from booger dam( runny nose), along with comic turns from molly shannon and chris elliot, plus the voices of william shatner and brandy norwood. 
 peter and bobby farrelly, along with writer mark hyman and animation directors piet kroon and tom sito, have turned their penchant for gross- out comedy, encompassing flatulence, festering sores and"" popping a pimple without a permit,"" into a funny, farrelly- funny family film. on the granger movie gauge of 1 to 10,"" osmosis jones"" is 
 a wildly imaginative, original, explosive 7. and perhaps, as they 're laughing, kids will learn where to find their uvula, along with nuggets about nutrition and hygiene. 
",positive,The review is positive because the reviewer praises the movie for its originality and humor. The reviewer also appreciates the animation and the performances of the actors.
"adam sandler turns up the charm in his latest romantic comedy, the wedding singer. 
 unfortunately, that also has the effect of softening his edge. 
 he 's nowhere near his peak of happy gilmore, not that it was much of one. 
 he 's certainly not helped here by a rather frail plot. 
 the year is 1985, letting the whole film obsess with 80s nostalgia. 
 adam sandler is nice guy robbie, the titular wedding singer, who entertains at the local reception hall by belting out his interpretations of classic 80s hits. 
 robbie 's life is thrown into turmoil when his fiancee, linda( angela featherstone), leaves him at the altar. 
 however, things are looking up when he meets julia( drew barrymore), a waitress at the hall. 
 she 's the perfect woman, but for one small flaw: she 's engaged to be married to a slick junk bond king, glenn( matthew glave). 
 so, most of the film deals with the slow realization by robbie that he and julia are in love, and his attempts to stop the wedding. 
 as far as plots go, it 's a pretty thin and tired one. to fill the gaps, the wedding singer delivers heaping spoonfuls of 1980s nostalgia. 
 from boy george to michael jackson, from miami vice to dallas, from the first cds to the last rubik 's cubes, this film revels in all the minutiae. 
 and then there 's the music. 
.. 
 learning a lesson from the successful soundtracks to grosse pointe blank, and romy and michele 's high school reunion, this film packs more 80s songs in the film than the running time will allow. 
 as a result, most songs get maybe a lyric or a half, but you can almost see the bright gleam in the record executives' eyes: the wedding singer vols. 
 2, 3, and 4! 
 while the nonstop 80s riffs get incredibly tiring, at least they distract you from the plot. 
 at least last year 's my best friend 's wedding",negative,The review is negative because the reviewer criticizes the movie for its thin and tired plot. The reviewer also mentions that the movie relies too much on 80s nostalgia and criticizes the music in the movie.
"the ultimate match up between good and evil,"" the untouchables"" is an excellent movie because it looks deeper into an already examined rivalry. 
 based on the 1959 television show of the same title,"" the untouchables"" may be an exaggeration of the real life events that took place, but it fits together perfectly with some beautifully filmed action sequences, some excellent acting, a memorable score, and a clever script. 
 the film takes place in chicago during the prohibition era where mobsters led by the ruthless al capone run an underground market of liquor to the demanding public. 
 elliot ness and a small force of men known as the untouchables attempt the impossible by trying to stop capone and trying to maintain peace and order. 
 however, as ness soon learns, in order to stabilize peace, you have to bend a few laws. 
 the fact that capone is evil is very apparent from the first few scenes. 
 the film begins with capone, played perfectly by deniro, declaring that he is not a violent man and he is a firm believer in following all laws. 
 the film then quickly transfers to the next scene in which one of capone 's men bombs a restaurant that contains many innocent people including a little girl. 
 from this point we know capone is evil, not only because he kills without hesitation, but also because he is a lying bastard. 
 right from the first five minutes of the film, de palma has created a hatred towards capone and he shows that this man must be brought down at all costs. 
 this developed hatred is before the film 's hero, ness, is even introduced. 
 i found this approach to be very clever because in a small duration of time there is a great amount of admiration for ness and an equal amount of hatred for capone. 
 the film only gets better from this point. 
 with the formation of the untouchables, there is a group of men wearing long, dark overcoats and hats. 
 they walk in unison and they only look forward. 
 as they walk down the streets",positive,"The review is positive because the reviewer praises the movie for its action sequences, acting, score, and script. The reviewer also appreciates the portrayal of the rivalry between the characters and the direction of the movie."
"the premise of the new teen- targeted horror film` final destination' causes a recollection of a memorable` simpsons' halloween episode. 
 after attempting to repair a malfunctioning toaster, lovably ignorant patriarch homer realizes he has created a portable time- machine. 
 after a trek into the cretaceous period, homer observes that any minor alteration made there will erupt into a starling chain of events and seriously modify the present world. 
 again and again, homer toys with the master plan and pays dearly for it. 
 the characters of` final destination' have also tampered with the blueprint schematics of their existence- their` design'. 
 someone is after them with the strict intent of correcting the mistake. 
 that someone is death. 
 you see, alex browning( devon sawa) and six others have cheated the grim reaper.... 
 but the dude has got some tricks up his sleeve. for a high school excursion, alex 's french class is traveling to paris by airline transport. 
 alex, tense and neurotic, has a shocking premonition after boarding: he sees the plane, and every passenger on it, spontaneously explode in mid- air. 
 in a panic of sheer lunacy, alex charges his way through the aisle and demands removal from the aircraft. 
 after a handful of others( including one teacher) follow and are denied admittance back onto the plane, 
 the unwitting? survivors' watch in horror as the plane actually explodes in the drizzling night sky. 
 the loony vision alex experiences does actually materialize. 
 but death wo n't be cheated so easily, and one by one, the survivors of flight 180 are offed in mysteriously gruesome circumstances. 
 the grisly murder count baffles the local officials and fbi. 
 before i delve into the meat of the review, i 'd just like to confer... 
. 
 is that one helluva premise, or what? 
` final destination', creepy beyond rational comprehension, probably reads more like an unsettling` x- files' episode than` the simpsons'- therefore",positive,"The review is positive because the reviewer appreciates the premise of the movie, comparing it to a memorable Simpsons episode. They also find the movie creepy and unsettling, which is a positive trait for a horror film."
"eric rohmer 's"" pauline at the beach,"" is one of those small, deliberately paced, but charming foreign films in which not much happens plot wise, but a lot happens to the characters emotionally. 
 the film takes place during a few weeks of august at the normandy coast, and centers on six different characters, primarily pauline( amanda langlet), a wise beyond her years 15-year- old who has come to stay for the summer with her older cousin, marion( arielle dombasle). 
 on the first day at the beach, marion runs into an old high school flame( fedoore atkine), and although he wants to rekindle their relationship, she is more interested in an older, more seductive womanizer( pascal greggory), who is also secretly having an affair with a candy vendor( rosette). 
 while pauline watches as an outsider at what is happening between all of the adults, she forms a relationship of her own with a young teenage boy( simon de la brosse). 
"" pauline at the beach,"" is not a film in which big dramatic things occur, and there is not a clear- cut, tidy conclusion to the story. 
 instead, it is a picture that simply observes its characters in every day life, and the surprises come from little character details. 
 the film is quite talky and slow moving, and so it is pretty safe to say it is n't for those who are only a fan of action movies, but is a treat for those viewers who often like to venture outside of the big- budget genre and see a good art film. 
 this is the first film by acclaimed director eric rohmer( 1969 's"" my night at mauds,"" and 1971 's"" claire 's knee"") that i have seen, but his direction is assured and intelligent, as is the screenplay, which he also wrote. 
"" pauline at the beach,"" is a film worth seeing. 
",positive,"The review is positive because the reviewer appreciates the emotional depth of the characters and the small details that make up their everyday life. They also commend the director's intelligent and assured direction, and the screenplay."
"film adaptation of hunter s. 
 thompson 's infamous semi- autobiographical hallucinogen- fueled book of the same title. 
 director terry gilliam of twelve monkeys( 8/10) and brazil( 7/10) fame, took over the helm of this project after fellow director alex cox( sid and nancy( 7. 5/10))"" apparently alienated everyone associated with the movie"", according to gilliam. 
 plot: 
 writer thompson( depp) heads down to las vegas with his attorney dr. 
 gonzo( del toro) to cover a motorcycle race. 
 during their trip, they systematically consume"" two bags of grass, seventy- five pellets of mescaline, five sheets of high powered blotter acid, a salt shaker half- full of cocaine, a whole galaxy of multi- colored uppers, downers, screamers, laughers, a quart of tequila, a quart of rum, a case of beer, a pint of raw ether and two dozen amyls. 
 the movie presents us with the results of that heavy drug use. 
 critique: i have given this movie two separate ratings because i believe that the enjoyment of this psychedelic picture is highly correlated with the amount of drugs or alcohol that would be floating around in the viewer 's own mind, whilst inhaling this cinematic vision of excess. 
 if you are prepared to get high or intoxicated before watching this film, i would say that this is one picture that you will thoroughly enjoy on a multitude of colorful levels. 
 if, on the other hand, you decide to stray from the addition of nefarious elements to your system, i could not imagine you truly appreciating much of this drug- induced picture 's entire ride( 5. 5/10 for all those sober dogs). 
 note: i have not read thompson 's book. 
 having said that, joblo did engage in an alcohol- based consumatory session before( and during) the viewing of this film, so his critique of the film should be appreciated on that level. 
 this movie relies heavily on style and peculiar humour, rather than substance or plot",positive,The review is positive because the reviewer appreciates the psychedelic nature of the film and its reliance on style and peculiar humor. They also suggest that the enjoyment of the film is highly correlated with the viewer's own state of mind.
"i know that"" funnest"" is n't a word. 
"" fun"" is a noun, and therefore can not be conjugated like an adjective. 
 but that 's the word that came to me right after viewing"" chicken run. 
"" 
 no wonder: this is the kind of movie that reduces you to childish expressions, like"" that was the funnest movie i 've ever seen! 
"" so to hell with webster 's --"" chicken run"" is one of the funnest movies i 've seen in a while. 
 i ca n't remember the last time i 've seen anything funner. 
 the chickens at tweedy 's farm are up to something. living in a concentration camp- like atmosphere, they are led by one plucky hen called ginger( voice of julia sawalha) who continually comes up with plans for escape -- and always gets caught, subsequently spending day after day in the coal box. 
 one night, a brash american rooster flies in over the fence, calling himself rocky( mel gibson), famous flying rooster and circus performer. 
 rocky promises to teach the chickens how to fly, and the situation grows more desperate as the nefarious mrs. 
 tweedy( miranda richardson) decides to abandon the farm 's egg- selling plan for a pie- selling plan. 
 she orders a huge pie- making machine, cackling,"" chickens go in; pies come out. 
"" 
 what sort of pies? 
 chicken pies, of course. 
 co- director nick park and his studio, aardman animation, produced three oscar- winning short films:"" creature comforts,"""" the wrong trousers,"" and"" a close shave. 
"" 
 the latter two were the second and third installments of a trilogy starring the delightful team wallace& gromit, a man and his dog famous for getting themselves into increasingly peculiar adventures. 
 part of what made the"" wallace"" films brilliantly entertaining was park 's uncanny ability to make an old story seem new. 
"" 
 the wrong trousers,"" for example, pulled out",positive,"The review is positive because the reviewer finds the movie fun and entertaining. They appreciate the characters and the adventures they get into, and they commend the director's ability to make an old story seem new."
"i never understood what the clich? 
"" hell on earth"" truly meant until very recently. 
 i 've just never experienced anything in my life which was 
 so terrifying, so horrible, so monstrously deplorable that it justified being termed as"" hell on earth"". 
 after all, i 've never been to war, i 've never been the victim of any violent crime, i 've never really been broken hearted, and i 've never been audited; so i really had no frame of reference as to people meant when they said that something was"" hell on earth 
"" then i saw cruel intentions. 
 in a perfect world, i would be in charge of all the movie studios. 
 the very first thing i 'd do in this perfect world, would be to take every hollywood producer who thinks that setting any story in contemporary america with a 20-something cast playing teenagers and featuring a soundtrack ripped directly from mtv, and throw them in jail. 
 but it would n't just be your average jail, not even a maximum security installation. 
 i 'd have these producers( and everyone else involved in the production of these films) put in front of a war crimes tribunal and forced to beg for mercy for their crimes against humanity. 
 now you 're probably thinking to yourself:"" is this really how bad cruel intentions is? 
"" 
 the answer is no. 
 it 's actually much worse. 
 watching the cast of this motion picture atrocity try to act their way through roger kumble 's awfully written script is probably a lot like stabbing yourself in the arm with a chainsaw and then pouring salt on the open wound. 
 and then pouring acid on the salt. 
 i do n't know if kumble was trying to evoke comedy or tragedy out of his opening scene where marci greenbaum( tara reid) whines about having nude photos of her posted on the internet, but the only emotion i felt was sheer boredom 
. 
 from that opening scene, where boring actor ryan phillippe tries to seduce tv actress swoosie kurtz, to the conclusion",negative,The review is negative because the reviewer finds the movie to be a monstrous atrocity with an awfully written script. They also criticize the acting and the setting of the story in contemporary America with a 20-something cast playing teenagers.
" knock off"" is exactly that: 
 a cheap knock off of an action movie. 
 it 's also the worst movie i have seen thus far this year. 
 i figured it would be at least a couple of months before i saw the worst film of 1998, but alas, it has already been found. 
 jean- claude van damme stars as( i think) a designer jeans executive who discovers his half- brother has been supplying him with cheaper goods. 
 rob schneider plays van damme 's partner, and rochon plays... 
 actually, i have no idea who rochon was supposed to be. 
 she just sort of popped up halfway through without an explanation as to why she was there. 
 many things are not explained in this film, but i do know that for some bizarre reason, van damme seemed to be doing a jackie chan impression throughout the flick. 
 where chan comes off as endearing in his"" normal guy"" character seen in many of his films, van damme 
 just comes off as a wimp. 
 we 're never given any clear explanation as to the basis for many of his actions. 
 to be more clear: i did not even know who he was supposed to be until about an hour into the movie, and even then, it was not made too clear. 
 the film has been directed in the style of some strange film experiment gone horribly wrong. 
 tsui hark( who directed van damme 's last movie, the bad, but not nearly as bad as this,"" double team"") never lets the camera rest for a second, and that 's no exaggeration. 
 we are even treated to a five second shot from the point of view of van damme 's foot entering a shoe. 
 fabulous! 
 seriously, though, i have no problem with directors who want to play around with film conventions, as long as they do n't get carried away. 
 for example, look at sam raimi. 
"" army of darkness"", one of his best movies,",negative,The review is negative because the reviewer finds the movie to be a cheap knock off of an action movie and the worst movie they have seen so far that year. They also criticize the unclear character development and the director's style.
"a wonderful little movie that is really interested in its characters and in its theme. 
 the scene of"" second best"" is laid in wales. 
 james( chris cleary miles) is a 10-year- old boy who must live in a home because his father( keith allen) is in prison and his mother committed suicide. 
 james is a mentally unbalanced child. 
 he ca n't forget what happened in the past, and he dreams of living a happy life with his beloved father. 
 in the home he feels sadly and lonely. 
 one day, a social worker( alan cumming) tells him of a person who wants to adopt him. 
 this person is graham holt( william hurt). 
 graham manages a post office and shop in a village. 
 he is a single and has n't any real friends. 
 his mother is dead, and his father is ill and will die. 
 graham feels that he has been a disappointment to his parents. 
 there has never been real love between his parents and him. 
 graham 's monotonous life would get a new sense if he could adopt james. 
 but graham has not only to convince the institutions, but must also win the love of james. 
 james and graham have to open theirselves. 
 they must get to know each other and learn to understand and trust the other person. 
 james and graham aid each other to cope with their problems. 
 but will their relationship really have a future? 
"" second best"" is based on a novel by david cook who also wrote the screenplay. 
 the film was directed by chris menges who had made his directing debut with the very good anti- apartheid drama"" a world apart""( 1987/88). 
 and maybe,"" second best"" is even a greater picture. 
 this precise, richly detailed, sensitively and convincingly directed study about a special adoption treats its theme with great seriousness. 
 the breathtakingly intense film shows the necessity of human contact and communication. 
 william hurt delivers an outstanding performance as graham",positive,"The review is positive because the reviewer appreciates the film's interest in its characters and theme. They commend the film's precise, richly detailed, sensitively and convincingly directed study about a special adoption."
"it 's been a long time since walt disney has delivered us a classic along the lines of the little mermaid or beauty and the beast. 
 sure, there have been delightful outings like last years hercules. 
 but nothing entirely groundbreaking. 
 with the release of the studio 's newest feature length film, a remake of edgar rice burrough 's creation tarzan, disney has plunged into new waters with both maturity and animation techniques. 
 it 's no classic, but this new tarzan represents exactly what a family film should be 
. 
 the plot is loyal to the original storyline, as tarzan 's parents are forced to abandon their ship which has caught fire, and find shelter in the jungles of africa. 
 but, they are killed( offscreen) by the snarling cheetah sabor, leaving baby tarzan alone and unharmed in his crib. 
 found by kala( voiced with effective gentleness by glenn close), a kindhearted mother and member of a gorilla pack, tarzan is taken into the primate group and raised as one of their own. 
 we follow the young boy through the years, as he partakes in various adventures with his loud mouth gorilla friend terk( a very brash but funny rosie o'donnell) and clumsy elephant tantor( wayne knight). 
 of course, in any disney film we are given some kind of goofy sidekick or humorous chum for the hero. in tarzan, these characters fill that space rather inconspicuously. 
 gags that were magnified in other family films are kept quite minor here. 
 most of the characters are amusing without being forced. 
 as tarzan grows to manhood, the suspected antagonist stumbles into the picture. 
 here, the notorious bad guy is the big game hunter clayton( brian blessed), who 's accompanying a hapless professor( nigel hawthorne) on an expedition through the jungle. 
 of course, there 's the professor 's daughter, jane( nicely vocalized by a cheerful minnie driver) who will help supply the romantic quotient of the movie. 
 the thing that blew my socks off about this version of tarzan is the stunning animation",positive,The review is positive because the reviewer appreciates the maturity and animation techniques of the film. They also commend the loyalty of the plot to the original storyline and the amusing characters.
"the one question that eats at me after seeing corky romano is why touchstone spent so much money marketing this throwaway film. 
 since june, i have n't been able to turn on the tv or go to the movies without getting hit by some ad depicting chris kattan as the spastic corky, shrieking out a- ha 's"" take on me"" in his yellow miata. 
 why would disney sink so much cash into the corky hype machine? 
 honestly, i was hoping that all the goofball ads were actually a front for a decently funny movie. 
 man, was i wrong. 
 corky romano is one of those throwaway, clich? 
 -ridden 
 tv- star- to- film vehicles built upon the most rickety of plots. 
 fortunately for chris kattan 's precariously positioned career, corky does have some good laughs, even if most of them are of the lowest- brow variety 
. 
 kattan plays the title character, the unsinkable assistant veterinarian corky who has a penchant for sunshiny' 80s tunes, bright ties, and banal coffee mug slogans("" you do n't have to be crazy to work here, but it sure helps.""). 
 when his mob boss dad( peter falk) is about to be put away on murder charges, his bungling, lughead brothers( peter berg and chris penn) rope in innocent, black sheep corky to infiltrate the fbi as an agent and steal the evidence. 
 predictably, hijinks ensue. 
 if the basic plot sounds bad, wait until you get into the inner- workings of this clunker. 
 the writers will amaze you with the depth of their inanity. 
 corky 's fbi agent identity is named corky pissant("" that 's pronounced pees- ahn. 
 it 's french.""). 
 he becomes a first- rate agent by accidentally stumbling mr. 
 magoo- style onto the proper clues and talking his way in and out of situations, which plays like something out of a sitcom. 
 and not a good sitcom, i mean. 
 the romano family brothers even",negative,"The review is negative because the reviewer criticizes the film's marketing, plot, and humor. They express disappointment in the film, calling it a ""throwaway"" and ""cliché-ridden"". They also mention that the film's plot is ""rickety"" and the humor is ""lowest-brow variety""."
" 
 what 's your favorite new york moment?"" 
"" this one 's climbing the charts. 
"" starring john cusack, kate beckinsale, eugene levy, molly shannon. 
 directed by peter chelsom. 
 rated pg-13. 
 there 's no doubt that 95% of romantic comedies follow a distinct pattern 
: guy sees girl, guy wants girl, guy goes through unreasonable obstacles to get girl, guy gets girl. 
 in rare cases, the genders are flipped. 
 predictability is a given. 
 rarely, though, is a romantic comedy as cheap, as obvious, or as pointless as serendipity, a film that uses its"" theme"" as an excuse for its plot contrivances. 
"" lightweight"" does n't begin to describe it. 
 this is like anti- gravity. 
 it begins in a new york city bloomingdale 's, a product placement that rivals cast away 's fedex for sheer blatancy. 
 jonathan trager( john cusack) and sara thomas( kate beckinsale) both go for the same pair of gloves. 
 after going through the perfunctory motions, jonathan gets to keep the gloves and the two of them go out for ice cream, followed by ice skating. 
 jonathan falls hard, and sara is charmed. when she writes her name and number down on a piece of paper, a truck rumbles by and blows it out of her hand. 
 she takes this as a sign from fate that they should n't be together; jonathan is flabbergasted. to pacify him, she comes up with an idea: jonathan will write his number on a 5 dollar bill, which she will promptly spend. 
 when she gets home, she will write her name and number inside a book("" love in the time of cholera"") and sell it to a used bookstore. 
 if the bill gets back to her or the book to him, it will mean that they are meant to be together. 
 three years later. 
 both sara and jonathan are now engaged to other love interests. 
 both realize they are n't content",negative,"The review is negative because the reviewer criticizes the film's predictability, cheapness, and pointlessness. They also mention that the film uses its theme as an excuse for plot contrivances and describe it as ""lightweight"" and ""anti-gravity""."
"mr. 
 bean, 
 a bumbling security guard from england is sent to la to help with the grandiose homecoming of a masterpiece american painting. 
 the first two words should have said enough to let you know what occurs during bean 's trip to la, but if they did n't look out because you are in for a rather interesting if not odd ride. 
 heck depending on your humor you might end up laughing through the whole flick. 
 either way look out america bean is coming. 
 well, what can really be said about this movie, 
 there is very little discernible plot. 
 that much is not hard to grapple with for it is a slapstick comedy. 
 it achieves that goal rather admirably, but because it is that, the plot is just screaming for help. 
 the whole premise that the movie is based on is to say the least flawed. 
 the movie had its funny moments but there was no real story line other than something that could be thought up on a whim and carried through and in many causes ad- libbed as you went. 
 do n't go into this movie expecting and theatrical masterpiece. 
 but if this form of humor floats your boat then you will truly enjoy this movie, even if you do n't like slapstick style humor you will end up laughing because something 's are just so stupid. 
 the movie goes out and accomplishes what it aims, or so it seems. 
 now when you look at the acting in this movie you have to think about two things, first was there any real acting and 
 how hard is it to act in the slapstick manner. 
 well, there was no real acting in this movie but some of the slapstick was n't the easiest i am sure. 
 i have to concede that mr. 
 atkinson 's acting in this movie is well done. 
 although the role is n't too demanding the slapstick is. 
 i think that the character could have had a bit more dialogue, it would have added quite a bit to the overall effect of the movie.",negative,"The review is negative because the reviewer criticizes the film's lack of a discernible plot and flawed premise. They also mention that the film had funny moments but no real storyline, and that the acting was not real."
"on april 12th, 1912, the most astonishing shipwreck in the history of the world occurred. 
 on that fateful night, the titanic sunk. 
 now, more than 50 years later, a film has been made. and what a film that is. 
 james cameron 's newest movie is a landmark in storytelling, emotion, and special effects. 
 it starts in the present, where bill paxton and his band of scientists explore the depths of the ship 's wreckage. 
 exploring an old chest, paxton comes across a nude drawing of a young woman. 
 the drawing is televised and the woman( gloria stuart) whose portrait the painting is of comes forward and slowly but surely, the ship 's story is told. 
 leonardo dicaprio stars as jack dawson, a young man with a sketch book, a heart of gold, an intelligent mind, and not much else. 
 he wins his ticket aboard titanic in a poker game, and is the perfect match for rose dewitt bukater( kate winslett). 
 she grows to love jack, but seems unable to escape the slimy clutches of her arranged fiance', cal hockley( billy zane). 
 the film takes its time, and by doing so, makes us care about its characters, and shows us the full aspects of human emotion. 
 the leads shine; there is no bad performance; in fact, these do not seems like performances at all, but genuine people, trapped on the doomed vessel, facing certain death. 
 watching this film, 
 i was amazed at how vivid and real these situations feel 
: the time rose and jack spend together at a third- class- party; the naivety that jack feels when he skecthes rose nude; the terror felt by all onboard, as certain doom turns people into both cowards and heroes. 
 this, the most expensive movie ever made,$ 200 million, is destined to make its profit back, and then some. 
 it also has more emotion and warmth than any other film this year.. even this decade.",positive,"The review is positive because the reviewer praises the film's storytelling, emotion, and special effects. They also mention that the film makes the audience care about its characters and feel the situations vividly and realistically."
"is jimmy stewart the greatest actor of all- time? 
 it 's quite possible. 
 his career spanned over 40 years, and he acted in more movies than most actors ever could. 
 yet, when he is talked about in the media, he is generally thought of as an actor who played one type of role: the nice guy. 
 and that 's really a shame. 
"" 
 the naked spur"" features jimmy stewart in a role completely different than what people would expect from him. 
 it 's a western, which stewart specialized in around this period, and it casts him as a desperate man out to collect a bounty on a man who used to be his friend. 
 before he finds that man, though, he runs into two men who agree to help him, thinking he is a sheriff. 
 when the criminal is eventually caught, the two men discover stewart 's secret, and decide they want a piece of the action too. 
 the rest of the film is a suspenseful journey in which each man suspects the other constantly. 
 also featured is the woman travelling with the criminal, well played by janet leigh. 
 we 're never too sure who 's side 
 she 's really on until the end. 
 leigh is an actress probably best known for her role as the"" shower lady"" from"" psycho"", and that 's unfair. 
 she gives a strong performance as a woman who is pulled between these two men. 
 stewart gives a performance unlike anything i 've ever seen from him. 
 he usually keeps cool no matter what occurs, but here, he gets downright hysterical at times. 
 i think perhaps he took this role to prove to the public that he was more than just a"" nice guy"". 
 his performance borders on psychotic at times, but 
 i loved watching every second of it. 
 it 's roles like this one that make me admire him as much as i do. 
 he was an actor unafraid to take chances, and even ruin his public image.",positive,The review is positive because the reviewer praises Jimmy Stewart's acting and the film's suspenseful journey. They also mention that Stewart's performance is unlike anything they've seen from him and that he was unafraid to take chances.
"produced by robert lantos& stephen j. 
 roth directed by douglas williams mpaa: not rated( though from language, violence, medical- gross- outs, and sexual content, i 'd put it at pg) though made in canada,"" overdrawn at the memory bank"" traces its roots to the bbc school of film production. using, for the most part, cheap computer and video special effects, chyron text, wildlife documentary footage, and sets that are sometimes obviously faked up, it nonetheless manages to tell a good enough science fiction story that by the time you 're twenty minutes into it, you should be hooked. 
 raul julia plays aram fingal, a drone data processing worker for novicorp whose active imagination and predilection for hacking gets him into trouble with authority. 
 caught watching"" casablanca"" on his desk monitor, fingal is sentenced to"" doppling"" rehabilitation -- he is to spend forty- eight hours in the body of a baboon. 
( how exactly this is supposed to rehabilitate him is anybody 's guess.) as it happens, thanks to a visiting schoolboy 's prank, his body is temporarily misplaced, and his mind has to be shunted into the central computer to keep him alive until they can find it. 
 as time ticks away before his memory cube self- destructs, the frantic search for his body is on... 
 while fingal first creates a virtual reality fantasy world, then finds there 's no better way to hack the system than from the inside. 
 during the chaos, computer technician apollonia james( linda griffiths) maintains contact with fingal through a datalink, manifesting several different times to offer advice or warnings. 
 over the course of their interactions, interest on both their parts grows into a budding romance. 
 given that"" casablanca"" is fingal 's favorite film, and the basis for his fantasy world, a great deal of the movie is homage to"" casablanca"". 
 in fact, the humphrey bogart and peter lorre characters make appearances( played by julia in a dual role and louis negin, respectively",positive,The review is positive because the reviewer praises the film's storytelling and the suspenseful journey of the characters. They also mention that the film manages to hook the audience despite its cheap production.
