review,label,nle,max_shap_value
"corey yuen 's latest film,"" hero"" is notable on two fronts. 
 first this is the film to bring back the shaw brothers studio back to the forefront of film production. 
 secondly, the film is the re- discovery of yuen biao. 
 the film opens around the end of the qin dynasty, when many immigrants were making their way to shanghai. 
 poverty and crime rule most of china. 
 a young man, ma wing jing and his brother enter the fabled city and become laborers at the pier. 
 tam see is the most powerful gangster in town, having control of the center of the city and having an alliance with the british army. 
 wing jing and see become friends during a confrontation. 
 their friendship grows as both men start to realize their dreams, wing jing 's to be a powerful and wealthy man, and see to settle down with a woman he can truly love. 
 wing jing meets the singer at the club( jessica hester) and falls in love with her, not realizing that she is the star attraction. 
 after stealing her picture from a display, wing jing and his brother plot to impress her. 
 first they rob two foreigner 's of their money and cloths, and set up a midnight rendezvous. 
 unfortunately, wing jing has run afoul of a rival gangster, yeung seung who has bribed the police in an effort to gain control of see 's night club. 
 the two bothers are arrested and held until they manage to escape just before dawn. 
 jessica, having waited outside in the cold with her manager all night, gives up and returns home. 
 see decides to retire, he gives the night club to wing jing, as repayment for saving his life during an attempted murder. 
 see arranges the trade and ask his lover( valerie chow) to take care of wing jing. 
 unfortunately, she has sided with yeung seung. 
 the performances in the film are all top notch, with fine turns by takeshi kaneshiro as ma wing jing and jessica hester and valerie chow",positive,"The review praises the film ""Hero"" for its notable aspects such as the re-discovery of Yuen Biao and the revival of the Shaw Brothers studio. It also appreciates the performances of the actors and the plot of the film.",0.32149077663658854
"synopsis: 
 in this cultural exploration, a chinese american computer engineer named fang( peter wang) decides to take a month- long vacation to visit his sister mrs. 
 chao( shen guanglan), her husband mr. 
 chao( hy xiaoguang), and their teenage daughter lili( li qinqin) in beijing after 30 years of separation. 
 fang brings his asian american wife grace( sharon iwai) and his college- aged son paul( kelvin han yee) along, both of whom do n't speak chinese. 
 the encounter between the two families allows the audience to compare the eastern and western cultures as well as the ambitions of individual characters. 
 opinion: sometimes a film is plot driven. 
 sometimes it 's a character sketch. 
 a great wall( 1986) can be called a culture sketch, as opposed to a character sketch because it gently compares a chinese american family to a beijing family. 
 fang 's family is thoroughly americanized. 
 fang is an upper middle class professional who enjoys jogging and argues with his boss. 
 his wife ca n't cook chinese. 
 his son has a white girlfriend and complains of racism when fang encourages him to befriend an asian girl. 
 meanwhile fang 's beijing sister advocates absolute loyalty to the' work unit.' 
 her husband is a retired official who has heard rumors of american depravity( homosexuals running the streets), and her daughter lili longs for american freedoms in a youth culture where studying for college entrance exams is the most important thing in life. 
 the two families spend a month slowly learning about each other. 
 there is no ultimate' answer' or final comprehensive understanding after the month- long vacation. 
 the film is neither here nor there; it 's a neutral, meandering, gentle, portrait of life on both sides. 
",positive,The review appreciates the film for its cultural exploration and comparison of Eastern and Western cultures. It also praises the film for its character sketch and the way it portrays the ambitions of individual characters.,0.20633271134925152
"note: some may consider portions of the following text to be spoilers. be forewarned. 
 on december 20, 1996, amidst all the year- end oscar bait releases from the major studios, miramax 's genre label dimension films quietly released a sly little ensemble slasher flick titled scream. 
 although the teen horror market had been given up for all- but- dead in recent years, the film shocked industry observers by scoring consistently high box office returns, eventually topping$ 100 million domestic and becoming one of the most successful films of its type in history, while delighting audiences by finally presenting a set of knowing slasher flick protagonists who were aware of the all the standard cliches associated with the genre. 
 the sleeper success of scream sent shockwaves through the industry -- suddenly, everybody was looking for hip, inexpensive fright films that might be able to reap similar fortunes. 
 the strategy of casting young tv stars to draw the youth demographic was given a boost. 
 scream director wes craven, previously best known as the creator of new line 's a nightmare on elm street film series, was thrust back into the limelight. 
 and scream 's rookie scribe, kevin williamson, burst onto the film scene in stunning fashion. 
 it 's hard to understate this last point. 
 mr. 
 williamson has, based upon his produced screenplays as of this writing( scream, i know what you did last summer from october 1997, and now scream 2), enjoyed a meteoric rise to fame, quickly become the most well- known screenwriter amongst the entertainment weekly- reading, box office figure- watching youth culture since -- well, since that quentin tarantino guy( whom, it is said, has also achieved some renown as a director). 
 indeed, in a singularly freakish oddity, it is the screenwriter, mr. williamson, and not the director that has been receiving the lion 's share of acclaim for the success of scream, and the print advertisements for scream 2 's theatrical release are similarly indicative of his increasing prominence: while the traditional"" a film by wes",positive,"The review appreciates the film ""Scream"" for its success and the impact it had on the industry. It also praises the casting strategy and the performances of the director and the screenwriter.",0.17917684394185923
"note: some may consider portions of the following text to be spoilers. be forewarned. 
 it 's startling to consider that it was only a few years ago that film distributors would worriedly rearrange their summer release schedules in order to give the annual disney animated feature juggernaut a wide berth. 
 the lion king had just cracked$ 300 million domestic in gross to become one of the most profitable ventures in film history, continuing to build on a sturdy base left by prior flicks aladdin and beauty and the beast. 
 since then, though, disney 's animated features have shown an unbroken string of diminishing returns, with pocahontas, the hunchback of notre dame, and this year 's hercules successively proving less and less potent. 
 with the once seemingly- impregnable disney stranglehold on the market share suddenly looking mighty vulnerable, and faced with their first serious competition in the animated film market from fox 's anastasia, disney has brought xmas home early by dusting off the feature which sparked the modern revival of feature animation, the little mermaid. 
 while the animation for the film is, as is typically the case for disney films, unquestionably top- notch, the magic in the little mermaid is not its animation, but 
 the wonderful innocence of its story and its rousingly superb music. 
 the film 's storyline is fairly straightforward -- young teen falls for handsome man, father disapproves and assigns hapless chaperone to his daughter, teen disobeys father and goes to desperate lengths to win her man -- except in this case, the chaperone is a crab, the teen is a young mermaid, and the object of her desire is a human prince. 
 what makes the little mermaid so affecting and so emotionally resonant is the richness and charm of its characters and the sheer clarity and honest simplicity of their emotions. 
 from the moment mermaid ariel lays her eyes on prince eric, she 's resolutely smitten, and she 's such a pure and endearing character that one ca n't help but invest their heart with her. 
 this simple but touching love story, coupled with a healthy dose of smart humour,",positive,"The review praises the film ""The Little Mermaid"" for its animation, storyline, and music. It also appreciates the charm of its characters and the simplicity of their emotions.",0.2313981867572627
"this christmas, little ralphie parker( peter billingsley) wants nothing more than a red ryder bb gun under the tree. 
 although cautioned by many that he will? 
 shoot his eye out', ralphie remains optimistic, conjuring up a detailed scheme to get on the good side of his parents and teachers. 
 it could be possible that no one has ever wanted anything with more passion than ralphie wants this bb gun, and the story of his eternal struggle is a charming one. 
` a christmas story' is a favorite among many during the holiday season, and boy, 
 it is certainly easy to see why. 
 ralphie 's endless desire for the bb gun may transport you back to your childhood, when you were craving a certain gift for christmas and the anxiety was almost indescribable. 
 evoking pleasant childhood memories is only one of the many things` a christmas story' does so well. 
 here are a few features that make this film such a charming little package 
 for everybody during the holiday season: 1) period detail. 
 this film is based on the memoirs of late humorist jean shepard, who shares his experiences as a young boy living in the 1940 's with loving detail. 
 shepard narrates from a first person point- of- view, divulging his various adventures one snowy december, in which visions of taking aim with his new bb gun replaced that of sugarplums dancing in his head. 
 shepard 's first- hand commentary of several situations is not only downright hilarious, but also witty and warm, with various metaphorical meanings that ring perfectly with the essence of comic timing. 
 on top of that, young billingsley 's stupefied reactions to each predicament is absolutely perfect in contrast with the narration. 
 director bob clark captures the look and feel of the era with wonderful technicality. 
 i can hardly imagine a more accurate depiction of what christmas for young ralphie must have been like. 
 2) mom and dad. 
 both melinda dillon( as mom) and darren mcgavin( as? 
 the old man') are perfect",positive,"The review appreciates the film ""A Christmas Story"" for its charm and the way it evokes pleasant childhood memories. It also praises the period detail, the narration, and the performances of the actors.",0.14707048700349842
"in intolerance, d. 
 w. 
 griffith told four different historical stories at the same time, cutting from one to the other. 
 each of the stories builds to a fast- paced climax. 
 in magnolia, paul thomas anderson tells several stories each just tangentially connected to the others. 
 yet the stories and where they are going are all independent. 
 what is strange about these stories is that they are all synchronized. 
 each story builds to a tense moment( or what appears to be intended to be a tense moment) but then lets the tension dissolve. 
 while the tension dissipates one character starts singing a song and in each plotline the major characters sing along, even though they are not in the same scene. 
 then toward the end the stories each build to a tense moment again. 
 it is almost as if the characters are somehow psychically linked. 
 this creates some strange effects. 
 the stories are about empty desperate people with dysfunctional relationships. 
 the strands have varying degrees of bizarre content. 
 we have the story of a dying man earl partridge( jason robards) wanting to get in touch with his son and make amends. 
 phil parma( philip seymour hoffman) is his nurse who is frantic to help partridge achieve his final goal. 
 partridge 's young wife linda( julianne moore) is getting more and more anxious as partridge dies, but for an unsuspected reason. 
 frank mackey( tom cruise) runs the kinds of self- help seminar that businesses like so much, but he aims his at teaching disaffected men how to be real shit- heels in dealing with women in an angry backlash to women 's lib. 
 officer jim kurring( john c. 
 reilly) is a patrolman who has a need to feel he is making the world a better place. 
 jimmy gator( philip baker hall) hosts 
 a popular children 's tv quiz show that really exploits and destroys children as we see from the stories of current quiz kid stanley spector( jeremy blackman) and former quiz kid donnie smith(",positive,"The review appreciates the film ""Magnolia"" for its unique storytelling style and the way it portrays the lives of desperate people with dysfunctional relationships. It also praises the performances of the actors.",0.2838408842484786
"contact is the 1997 movie i 've seen the most- five times to be exact. 
 four of those times were on the big screen, but even on a tv, 
 it 's a very impressive film. 
 the same ca n't be said for films like independance day, but that 's because contact is a rare example in sci- fi filmmaking where the story is treated more importantly than the special effects, and all of us know looking back that id4 did n't offer much outside of some one- time delightful eye candy. 
 contact 's wonderfully presented story deals with ellie arroway( jodie foster), a radio astronomer whose preference of study involves the outdated technique of"" merely listening"" to sounds out in space. 
 her interest in the field of astronomy developed at a very young age, encouraged by her loving father, ted( david morse), who let ellie use a small ham radio to pick up on frequencies and communicate with people as far away as pensacola, fl( that was, of course, before the days of internet chat rooms). 
 while everyone else uses modern technologies to aid them in the search for extra- terrestrial intelligence( of which the program seti is an acronym for), ellie prefers to pop on a pair of headphones and see what she can pick up on, keeping the youthful magic and intrigue strongly alive. 
 ellie 's strong scientific basis essentially makes her an atheist, a belief likely influenced by the death of her father while she was still quite young. 
 in puerto rico, she meets palmer joss( matthew mcconaughey), a writer examining the effects of technology on the world 's overall happiness; a one- time seminary student who describes himself as"" a man of the cloth, without the cloth"". 
 despite the vast differences in opinion regarding a"" supreme being"", ellie and palmer hit it off, and even take the time to sleep together. 
 it 's a weak and hurried relationship, but director zemeckis needs it to add to the plot later on. 
 meanwhile, dr.",positive,"The review praises the film ""Contact"" for its impressive storytelling and the way it treats the story more importantly than the special effects. It also appreciates the performances of the actors and the director's work.",0.4979820736580165
"roberto benigni is a clown in the tradition of chaplin and keaton. 
 this italian film star, best known in the united states for the poorly received son of the pink panther, has done the near impossible by creating a comic fable about the holocaust. 
 but benigni 's life is beautiful( la vita e bella) is not so much a story of the holocaust as it uses that monstrous outrage against humanity as a backdrop to tell a story of familial love, devotion and sacrifice. 
 the movie starts out as a typical slapstick farce with benigni 's guido arriving in the small tuscan town of arezzo in 1938 to fulfill his dream of owning a bookstore. 
 like many of the slapstick clowns who preceded him, most notably the almost- forgotten harry langdon, benigni 's guido has a childlike innocence. 
 he ignores the growing anti- semitism of the fascist government. 
 instead, guido ardently falls in love and persues dora, a local school teacher who already is engaged to a local fascist official. 
 in benigni 's tightly wound script this is the same fascist official with whom guido had an earlier unfortunate- yet slapstick- encounter. 
 guido wins dora. 
 they marry. 
 fast forward about five years. 
 guido, dora, and their 5-year- old son, giosue? 
( giorgio cantarini) are a happy family. 
 guido has finally fulfilled his dream of opening a bookstore. 
 but racial and anti- semitic tensions are on the rise in italy, and guido has determined to do his best to shield his son from these harsh realities. 
 the task becomes even the more difficult when the family is deported to a concentration camp. 
 here, guido must use all his skill and imagination not only to shield his son, but to keep him from being exterminated. 
 it is at this juncture in life is beautiful may tend to offend those whom the holocaust has touched. 
 for the scenes in the concentration camp lack the horror, the pain, the unimaginable suffering of a schindler 's list. 
 true, many italian jews were",positive,"The review appreciates the film ""Life is Beautiful"" for its unique approach to a sensitive topic. It praises Roberto Benigni's performance and the way the film tells a story of familial love, devotion, and sacrifice against the backdrop of the Holocaust.",0.3093747613562171
"larry flynt is a self proclaimed smut pedlar and the owner/ publisher of the multi- million dollar hustler publications company. 
 the people vs. 
 larry flynt is the story of larry flynt 's fight for the freedom to circulate and sell his pornographic magazine, hustler. 
 based on a true story, the film is almost a documentary in that it 's a very vivid and detailed look at larry flynt 's life. 
 woody harrelson gives an excellent performance. 
 he conveys flynt 's peculiarities and his character with depth and focus. 
 by the end of the film the audience actually finds themselves, somewhat grudgingly, liking larry flynt. 
 this is some feat given flynt 's apparent lack of any morals or ethics and his extremely smutty and childish behaviour in court. 
 however, flynt has a number of things going for him, he 's rich, he 's funny, and most importantly, he says exactly what he means. 
 larry flynt 's wife, althea leasure is played by courtney love. 
 larry meets althea at one of his clubs, and they fall in love( a very sexual and open love). 
 both of them indulge in a world of too much sex, and eventually too much drugs. 
 flynt had been taking an excessive amount of pain killers after being paralysed from the waist down( which was especially upsetting for him) by an assassin. 
 althea had joined him in taking the drugs. 
 following an operation flynt decides to stop taking drugs, althea does not have any such plans, nor the determination to follow them. 
 as the film progresses we see her become increasingly frail and sick. 
 courtney love obviously has a great understanding for althea 's situation, as 
 she is brilliant in portraying althea in every respect. 
 it 's extremely sad to watch althea literally wither away. 
 edward norton plays flynt 's lawyer, alan isaacman. 
 again, this is a solid performance. 
 the audience finds it easy to sympathise with isaacman who somehow puts up with flynt 's courtroom antics. 
 flynt is not only childish",positive,"The review praises the movie for its vivid and detailed portrayal of Larry Flynt's life, excellent performance by Woody Harrelson, and the brilliant portrayal of Althea by Courtney Love. The reviewer also appreciates the solid performance of Edward Norton.",0.3425849577102903
"virtual reality is a topic that has almost defined its own genre. 
 since' dark city'( 1998), films about alternative universes and parallel worlds have been coming one after another. 
 the most popular and original of them all has been the matrix. 
 all the films released after it, have been less successful. 
 david cronenberg 's existenz, released only a couple of months after the matrix, was accepted and even appreciated( by some), but the hype was gone. 
 and when' the thirteenth floor' aired this fall, it was completely overseen and ignored. 
 i admit that this issue has become something between tiring and annoying, feeling like eating the same meal over and over again. 
 it was therefore i was less than excited, when i went out to see to' the thirteenth floor'. however, 
 i was positively surprised by josef rusnak 's latest picture. 
 matrix was an entertaining thrill ride through dreams and reality, combining the best of hollywood 's action and effects with an intelligent story. 
 existenz was a violent, gory and unsettling journey through reality and virtual reality, ending in blood and madness.' the thirteenth floor' is somewhere in between. 
 instead of going after the crowds- the action audience( like the matrix), or aiming at the horror fans( like existenz),' the thirteenth floor' presents a more intelligent plot, witch will provide a less entertaining and more serious experience, that the true science fiction lovers will find rewarding. in a near future.. 
. 
 on the thirteenth floor of a classified building, a genius scientist, hannon fuller, has created a simulated world, his personal dreamworld, where every inhabitant is a complex, selflearning program that only believes it is real. 
 right after the first testing of this world, fuller() is found murdered. 
 douglas hall(), his closest friend and business partner, immediately becomes the prime suspect and must enter through the thirteenth floor in search of the truth. 
 a beautiful woman( gretchen",positive,"The reviewer was positively surprised by the movie and appreciates its intelligent plot. The reviewer also praises the movie for its compelling tale and well-written, colorful characters. The reviewer also appreciates the performances of the actors.",0.4847128353226903
"i do n't know what movie the critics saw, but it was n't this one. 
 the popular consensus among newspaper critics was that this movie is unfunny and dreadfully boring. 
 in my personal opinion, they could n't be more wrong. if you were expecting airplane! 
 -like laughs and agatha christie- intense mystery, then yes, this movie would be a disappointment. 
 however, if you 're just looking for an enjoyable movie and a good time, this is one to see 
. 
 honest, it is. 
 this story is about a 4th network, wbn, taking to america 's airwaves in 1939. 
 penny henderson( mary stuart masterson), the station owner 's secretary, must deal with her overbearing boss, an unimpressed sponsor and writers ready to quite on a moment 's notice, partly due to the fact that they have n't been paid in weeks. 
 among the mayhem, she must also deal with her soon- to- be ex- husband, roger( brian benben) who desperately wants her back. 
 unfortunately, her problems only get worse as the night goes on and the body count rises without explanation. 
 while trying to woo penny back, roger must deal with the police and try to find the killer that lurks at wbn. 
 mary stuart masterson 
 does well in her role as penny( i 'm trying to be unbiased so i wo n't tell you how amazing she looked), although brian benben gets most of the screen time. 
 along with the two leads, are several recognizable faces, including corbin bernsen( l. a. law), michael mckean( laverne& shirley) and bobcat goldthwait. 
 the special effects are amazing, and fooled me( which some may argue is n't very difficult to do) in many scenes. 
 although the movie sometimes goes overboard with the physical comedy, it more than makes up for those mistakes throughout the movie. 
 overall, i gave it, or an, depending on what system you use. 
 some comments collected from friends: 
",positive,The reviewer disagrees with the critics and finds the movie enjoyable and a good time. The reviewer appreciates the performances of the actors and the special effects. The reviewer also mentions that the movie makes up for its mistakes throughout.,0.43037494006148214
"it was with great trepidation that i approached+ mary+, the farrelly brothers+ latest film. 
 i knew the film would be funny -- the trailer alone had me laugh harder than the actual comedy i went to see. 
 but i also knew the film would be an equal- opportunity offender, attacking the sensibilities of the politically correct with reckless abandon. 
 i figured the film would be raunchy, maybe another lucky escapee from nc-17 hell. 
 i may laugh, but would i feel better in the morning? 
 i needn+t have worried. 
+ mary+ is the sweetest, warmest, all- out laugh- and- grossfest 
 this side of_ animal house_. 
 surprisingly, the farrelly brothers have walked that very tight line of making a touching romantic comedy on the side, and filling the details with five or six outrageous howlers. 
 they make laughter, the toughest job for a filmmaker to do, look easy. 
 the plot is typical. 
 thirteen years ago, geeky ted( ben stiller) lucked out in having dazzling mary( cameron diaz) go with him to the senior prom. 
 as luck would have it, on that very day, he was hospitalized. 
 why, i shall not tell, but i assure you, it isn+t pretty. 
 he hires a private investigator to find her: pat healy( matt dillon). 
 he becomes one of the great comic villains. upon finding her, he too is lovestruck, and so pursues her, lying about his occupation and getting his teeth capped. 
 it is only a matter of time before ted finds out that he had been double- crossed, and goes to get her for himself. 
 would the geek get the girl? 
 puh- lease. 
 the ending is pure hollywood; no surprises there. 
 but the absolute joy in this film is how this simple premise allows for humor in zippers, hair gel, the mentally disabled, the physically handicapped, interracial marriages, homosexuals, skin conditions, serial killers, tanning, and drugged- up dogs",positive,"The reviewer finds the movie to be a sweet, warm, all-out laugh-and-grossfest. The reviewer appreciates the humor in the movie and the performances of the actors. The reviewer also mentions that the movie makes laughter look easy.",0.2378902434922836
"a standoff. 
 a man holds a woman, a diplomat 's daughter, hostage in his embrace, a gun pressed to her head. 
 a cop, impaired by drink due to his wife 's philandering, trains his gun on the man 's nether regions, threatening to shoot. 
 another cop holds his gun to his partner 's temple, forcing him to disarm. 
 the scene unfolds like a foursome bidding in bridge -- upping the ante, signaling tacitly, going for game. 
 the second cop retrieves the first cop 's weapon, the suspect lowers his, and the woman caught in the middle moves -- in slow motion -- to safety. 
 it is then that the intoxicated officer makes his move, grabbing for the assailant 's gun. 
 the room turns upside down, a shot rings out, a cop is down. 
 shot in the back and paralyzed for life. 
 the young man who found himself in the wrong place at the wrong time is sent to prison for six years for a crime he did n't commit. 
 storytelling has always been one of pedro almod? 
 var 's greatest gifts 
 and in"" live flesh"" he gives us a twisting, turning, compelling tale peppered with well- written, colorful characters. 
 characters who find themselves, more often than not, in carefully- constructed scenes like these. 
 characters played by actors we might not know, but who look strikingly familiar nevertheless. 
 take the ruggedly handsome victor plaza( liberto rabal), for instance. before he gets out of prison he could easily be mistaken for that almod? 
 var favorite, antonio banderas. 
 when we first meet elena( francesca neri), the woman in the middle of the nervous shakedown, she looks like spice girl barbie with her frizzy shock of orange hair, but later tones down her look sufficiently to pass for juliette lewis. 
 elena 's husband david( javier bardem) is the cop crippled in the shooting and he wears david schwimmer 's bemused expression throughout. 
 playing the inebriated cop and his cheating wife are",positive,"The reviewer appreciates the storytelling of Pedro Almodovar and the well-written, colorful characters in the movie. The reviewer also praises the performances of the actors and finds the movie to be a twisting, turning, compelling tale.",0.48615580031194827
"with stars like sigourney weaver("" alien"" trilogy) and academy award winner holly hunter( the piano, raising arizona, etc.) together in a single hollywood production, one would immediately identify the film as a potential academy award hot shot. 
 sadly for copycat, though tightly scripted and nicely plot, is still at heart, a typical hollywood thriller. 
 helen( weaver), after a traumatic near death encounter with a serial killer, darryl( harry connick jr.), has developed a phobia for being outdoors, so to speak. 
 incidentally, helen is also an expert on the subject of serial killers, which make her a juicy target for serial killer wannabes. 
 a year has passed and strange deaths begin to terrorise the city of san francisco. 
 detective monahan( hunter) and getz( mulroney), baffled by the unorthodox methods of killing used by the killer, seeks the professional help of helen, who, as expected was reluctant at first. 
 copycat"" borrows"" a lot from silence of the lambs and in most cases, 
 it did work. 
 but copycat tries to be a little bit more by immersing the audience into the lives of its main characters to give them more believability, this was rather unnecessary as the scenes seem to disrupt the mood of the entire film and also... 
 much of the time wasted could 've been used to build up the suspense and injected with drama. 
 even so, weaver and hunter act very well in their own departments. 
.. 
 weaver being the vulnerable yet strong- within character( as in aliens) and hunter being the short, tough, texan speaking cop( as in raising arizona). 
 harry connick jr. 
, a very good jazz singer, shines as the imprisoned serial killer a la hannibal lecter. 
 which comes to the moment of judgement( drum roll please...). 
 copycat is a good thriller. 
 although the plot is highly predictable and one can actually predict the rest of the movie after about 45 minutes",positive,The reviewer finds the movie to be a good thriller and appreciates the performances of the actors. The reviewer also mentions that the movie borrows a lot from Silence of the Lambs and works in most cases.,0.36306556944875545
"no, it is not a bad film, in fact 
 it is so good in achieving its purpose 
, i actually wished for the film to end itself quickly. 
 event horizon is not your run- of- the- mill sci- fi film, i 'm sure many who have watched this will agree with me. 
 it is not even original in that sense, and it does borrow heavily from films like alien, hellraiser and even blade runner. 
 the magic of this film lies in its unorthodox setting and methodical build- up that makes it wonderfully horrifying. 
 the story brings us to the year 2050, where space travel have since enormously progressed. 
 the event horizon is actually a ship built for a secret experimental purpose; it has the ability to fold time and space thus making it possible for travelling distances not reachable in a man 's lifetime. 
 the ship disappeared as soon as it went into operation but after 7 years, it reappeared again within the orbit of neptune. 
 a search and rescue team led by miller( fishburne) is given the task to check for survivors of the event horizon. 
 the designer of the ship, dr. 
 weir( neill) follows along to satisfy his curiosity on what actually happened to his otherwise technologically impressive ship. 
 event horizon is a sci- fi horror film, much truer to the word than say, alien would ever be. 
 while in alien, the crew has to cope with a ferocious creature while encased within tight spaces, in event horizon, the forces which goes against the crew is undefined but yet so powerful and horrifying. 
 the story unfolds itself slowly and the suspense buildup is superb, up till the point where i really felt like saying out loud` enough! 
 i ca n't stand this anymore!'. 
 there are more than enough jolts to send your adrenalin pumping overtime. 
 the story in itself is not exactly something very exciting and also, the acting is only at most, average by most commercial standards. 
 even so, the essence of",positive,The reviewer finds the movie to be wonderfully horrifying and appreciates its unorthodox setting and methodical build-up. The reviewer also mentions that the suspense buildup is superb and there are more than enough jolts to send your adrenaline pumping overtime.,0.16535895250437696
"capsule: earthy, experimental, difficult, shockingly frank( even for 1997!), and ultimately refreshing story of a black man on the run from the cops. 
 the first few minutes of sweet sweetback 's baad asssss song( yes, i checked -- 
 that 's the correct number of ss) 
 are without dialogue, just eerie montages of sounds. 
 a young boy, obviously malnourished, is taken in and fed up by several loving mother- surrogate figures. 
 then one of them takes the boy to bed for a sexual initation( underneath the title credits) that 's far more confrontatory and shocking than any ten basic instincts -- probably because it has the directness and clumsiness of real life, something we 're not used to seeing on screen. 
 this is one tough movie to swallow, no matter who you are, but that probably reflects more on how pallid and unchallenging movies have gotten lately. 
( i suspect the sex scenes in movies like el topo and salo would probably melt the synapses of most modern audiences.) 
 the plot is simple but not simpleminded. 
 sweetback, hassled by two white cops who are apparently just looking for an excuse to beat up on a black man, breaks his bonds and runs like hell. 
 along the way he moves through a good many of the kinds of environments that we are only just now being seen in a more serious light in the movies -- or at all, for that matter: the slums, the missions, the ghetto. 
 in other, lesser, movies, sweetback would be machine- gunning everything in sight and the end credits would roll over a pile of bodies; in this one, we get taken on a kind of a tour of the depressing and anarchic world that sweetback takes for granted. 
 ssbas first appeared in 1971 and was promptly rated x("" by an all- white jury"", as director melvin van peebles crowed in his legendary ad campaigns), and it 's hardly surprising why. 
 there 's a good deal of sex in the movie, but",positive,"The reviewer finds the movie to be earthy, experimental, difficult, shockingly frank, and ultimately refreshing. The reviewer also appreciates the movie for its confrontational and shocking scenes and its simple but not simpleminded plot.",0.6052807615540433
"a fully loaded entertainment review- website coming in july! 
 i did n't really expect very much when i rented stuart saves his family. 
 the movie bombed at the box office, and i had never really liked the saturday night live sketch on which the movie was based. 
 my real concern, though, was the general reputation of snl- related movies translating to the big screen with less- than- stellar results( half- baked, anyone?) 
 i was surprised to discover a truly entertaining, often hilarious yet also touching little film. 
 it is an al franken production through- and- through, who not only created the title character but also wrote and starred in the picture. 
 for those of you who do n't know, al franken plays a guy named stuart smalley, who has a really annoying show on a public- access station about increasing your self- esteem, etc. 
 although not a licensed therapist, stuart smalley is, as the program proudly boasts,"" a graduate of several 12-step programs. 
"" stuart is doing well enough with his tv show, but he keeps getting distracted by family troubles. 
 stuart 's relatives are a mess: his dad and brother( harris yulin and vincent d'onofrio, respectively) are alcoholics, his sister is overweight and getting over another divorce, and his mom is in constant self- denial and solves all perceived problems by baking. 
 then, disaster strikes. 
 stuart accidentally insults the manager of the station and gets his show revoked. 
 he is forced to move back in with his family after he can no longer support himself, and there the comedy truly picks up. 
 franken wrote all of the characters not just as cliches or stereotypes, but as sharply- drawn, real people. 
 although smalley 's dad has always imbibed too much, stuart can still recall times when his father seemed like an okay guy. 
 also, after an accident towards the end of the movie, both stuart and the audience learn that there is more to his mother than previously thought.",positive,"The review praises the movie ""Stuart Saves His Family"" for its entertaining and touching storyline. The reviewer appreciates the character development and the humor in the film.",0.5026493272941609
" 
 oh my god, i sounded just like a mother! 
"" mrs. 
 pascal, played with devilish wickedness by genevieve bujold, tells her son. 
"" 
 did n't i sound just like a mother?"" 
"" you are a mother,"" her son marty tells her disgustedly. 
"" 
 i know, but i still ca n't believe it. 
 i look at you people and wonder, how did you ever fit in my womb? 
"" 
 marty, you see, is a grown- up twin. 
 although his sister, who thinks she is jackie- o, is certifiably insane, marty fits right in with the rest of this highly dysfunctional family in the witty black comedy the house of yes. mother and daughter, played in a brilliant performance by parker posey, are both varying degrees of wacko. 
 most dysfunctional families in the movies are more angry and mean- spirited than diabolically abnormal as this one is. 
 the daughter 's fantasy of being jackie- o is probably the most sane part of her being. 
 mrs. 
 pascal is the sort that will not let 
 jackie- o keep a hairbrush downstairs since food is kept on that level. 
 she explains to marty 's new fiancee, lesly( tori spelling), soon after their first meeting that jackie- o was holding marty 's private part when she came out of the womb. 
 the dialog by wendy macleod, based on the play by mark waters, is so sharp and biting that it seems in danger of cutting through the celluloid at any moment. 
 the script, reminiscent of a david mamet play, flows smoothly with its fast paced intelligence and mesmerizing set of bizarre characters. 
 the exaggerated setup has lesly and marty arriving at the family 's out of the way mansion during a thanksgiving day hurricane. 
 in this storm are two sane individuals. 
 the fiancee is a giddy, school- girl type, embarrassed by everything, a complete contrast to her rival jackie- o 's bitter pseudo- sophistication. 
 as the",positive,"The review appreciates the black comedy ""The House of Yes"" for its sharp and biting dialogues, fast-paced intelligence, and mesmerizing set of bizarre characters. The reviewer also praises the performances of the actors.",0.29225765539348325
